
REPORT: puf.csv, regrown, to 2017 w/ tc weights no stage3, reweighted, then TPC geoweights and reweighting

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

    common_stub     incrange         pufvar                  irsvar                 irs                 puf            diff  pdiff                                                                    column_description
89             2          $5,000 under $10,000  c02500_nnz  nret_socsectaxable      44,872      54,150   9,278  20.7%  Number of returns with taxable Social Security benefits
123            3         $10,000 under $15,000  c02500_nnz  nret_socsectaxable     185,390     185,390      -0  -0.0%  Number of returns with taxable Social Security benefits
157            4         $15,000 under $20,000  c02500_nnz  nret_socsectaxable     860,783     860,783       0   0.0%  Number of returns with taxable Social Security benefits
191            5         $20,000 under $25,000  c02500_nnz  nret_socsectaxable   1,345,904   1,345,904       0   0.0%  Number of returns with taxable Social Security benefits
225            6         $25,000 under $30,000  c02500_nnz  nret_socsectaxable   1,243,664   1,243,664       0   0.0%  Number of returns with taxable Social Security benefits
259            7         $30,000 under $40,000  c02500_nnz  nret_socsectaxable   2,200,016   2,200,016      -0  -0.0%  Number of returns with taxable Social Security benefits
293            8         $40,000 under $50,000  c02500_nnz  nret_socsectaxable   1,837,609   1,838,111     502   0.0%  Number of returns with taxable Social Security benefits
327            9         $50,000 under $75,000  c02500_nnz  nret_socsectaxable   4,322,960   4,323,478     518   0.0%  Number of returns with taxable Social Security benefits
361           10        $75,000 under $100,000  c02500_nnz  nret_socsectaxable   3,213,007   3,213,507     500   0.0%  Number of returns with taxable Social Security benefits
395           11       $100,000 under $200,000  c02500_nnz  nret_socsectaxable   4,234,224   4,234,248      24   0.0%  Number of returns with taxable Social Security benefits
429           12       $200,000 under $500,000  c02500_nnz  nret_socsectaxable   1,146,531   1,146,624      93   0.0%  Number of returns with taxable Social Security benefits
463           13     $500,000 under $1,000,000  c02500_nnz  nret_socsectaxable     177,386     177,390       4   0.0%  Number of returns with taxable Social Security benefits
497           14   $1,000,000 under $1,500,000  c02500_nnz  nret_socsectaxable      39,827      39,849      22   0.1%  Number of returns with taxable Social Security benefits
531           15   $1,500,000 under $2,000,000  c02500_nnz  nret_socsectaxable      16,559      16,563       4   0.0%  Number of returns with taxable Social Security benefits
565           16   $2,000,000 under $5,000,000  c02500_nnz  nret_socsectaxable      24,853      24,868      15   0.1%  Number of returns with taxable Social Security benefits
599           17  $5,000,000 under $10,000,000  c02500_nnz  nret_socsectaxable       6,196       6,197       1   0.0%  Number of returns with taxable Social Security benefits
633           18           $10,000,000 or more  c02500_nnz  nret_socsectaxable       3,954       3,956       2   0.0%  Number of returns with taxable Social Security benefits

     common_stub                      incrange     pufvar           irsvar              irs              puf   diff  pdiff                       column_description
22             0                   All returns  e26270pos  partnerscorpinc  833,430,151,000  833,430,152,000  1,000   0.0%  Partnership or S corporation net income
56             1                  Under $5,000  e26270pos  partnerscorpinc    6,965,822,000    6,965,822,000     -0  -0.0%  Partnership or S corporation net income
90             2          $5,000 under $10,000  e26270pos  partnerscorpinc      686,865,000      686,865,000      0   0.0%  Partnership or S corporation net income
124            3         $10,000 under $15,000  e26270pos  partnerscorpinc    1,042,515,000    1,042,515,000     -0  -0.0%  Partnership or S corporation net income
158            4         $15,000 under $20,000  e26270pos  partnerscorpinc    1,064,545,000    1,064,545,000      0   0.0%  Partnership or S corporation net income
192            5         $20,000 under $25,000  e26270pos  partnerscorpinc    1,716,869,000    1,716,869,000     -0  -0.0%  Partnership or S corporation net income
226            6         $25,000 under $30,000  e26270pos  partnerscorpinc    1,576,551,000    1,576,551,000      0   0.0%  Partnership or S corporation net income
260            7         $30,000 under $40,000  e26270pos  partnerscorpinc    4,795,472,000    4,795,472,000      0   0.0%  Partnership or S corporation net income
294            8         $40,000 under $50,000  e26270pos  partnerscorpinc    4,885,683,000    4,885,683,000      0   0.0%  Partnership or S corporation net income
328            9         $50,000 under $75,000  e26270pos  partnerscorpinc   14,200,026,000   14,200,026,000      0   0.0%  Partnership or S corporation net income
362           10        $75,000 under $100,000  e26270pos  partnerscorpinc   18,152,097,000   18,152,097,000      0   0.0%  Partnership or S corporation net income
396           11       $100,000 under $200,000  e26270pos  partnerscorpinc   71,515,726,000   71,515,726,000     -0  -0.0%  Partnership or S corporation net income
430           12       $200,000 under $500,000  e26270pos  partnerscorpinc  150,290,571,000  150,290,571,000      0   0.0%  Partnership or S corporation net income
464           13     $500,000 under $1,000,000  e26270pos  partnerscorpinc  132,021,848,000  132,021,848,000      0   0.0%  Partnership or S corporation net income
498           14   $1,000,000 under $1,500,000  e26270pos  partnerscorpinc   71,201,820,000   71,201,820,000     -0  -0.0%  Partnership or S corporation net income
532           15   $1,500,000 under $2,000,000  e26270pos  partnerscorpinc   43,763,972,000   43,763,972,000      0   0.0%  Partnership or S corporation net income
566           16   $2,000,000 under $5,000,000  e26270pos  partnerscorpinc  111,793,721,000  111,793,721,000     -0  -0.0%  Partnership or S corporation net income
600           17  $5,000,000 under $10,000,000  e26270pos  partnerscorpinc   56,536,444,000   56,536,444,000     -0  -0.0%  Partnership or S corporation net income
634           18           $10,000,000 or more  e26270pos  partnerscorpinc  141,219,605,000  141,219,605,000     -0  -0.0%  Partnership or S corporation net income

     common_stub                      incrange         pufvar                irsvar        irs        puf diff  pdiff                                              column_description
23             0                   All returns  e26270pos_nnz  nret_partnerscorpinc  6,240,408  6,240,408   -0  -0.0%  Number of returns with partnership or S corporation net income
57             1                  Under $5,000  e26270pos_nnz  nret_partnerscorpinc    162,632    162,632   -0  -0.0%  Number of returns with partnership or S corporation net income
91             2          $5,000 under $10,000  e26270pos_nnz  nret_partnerscorpinc     92,439     92,439    0   0.0%  Number of returns with partnership or S corporation net income
125            3         $10,000 under $15,000  e26270pos_nnz  nret_partnerscorpinc    115,968    115,968    0   0.0%  Number of returns with partnership or S corporation net income
159            4         $15,000 under $20,000  e26270pos_nnz  nret_partnerscorpinc    101,344    101,344    0   0.0%  Number of returns with partnership or S corporation net income
193            5         $20,000 under $25,000  e26270pos_nnz  nret_partnerscorpinc    138,864    138,864   -0  -0.0%  Number of returns with partnership or S corporation net income
227            6         $25,000 under $30,000  e26270pos_nnz  nret_partnerscorpinc    122,819    122,819   -0  -0.0%  Number of returns with partnership or S corporation net income
261            7         $30,000 under $40,000  e26270pos_nnz  nret_partnerscorpinc    279,552    279,552   -0  -0.0%  Number of returns with partnership or S corporation net income
295            8         $40,000 under $50,000  e26270pos_nnz  nret_partnerscorpinc    261,439    261,439   -0  -0.0%  Number of returns with partnership or S corporation net income
329            9         $50,000 under $75,000  e26270pos_nnz  nret_partnerscorpinc    623,153    623,153   -0  -0.0%  Number of returns with partnership or S corporation net income
363           10        $75,000 under $100,000  e26270pos_nnz  nret_partnerscorpinc    642,516    642,516    0   0.0%  Number of returns with partnership or S corporation net income
397           11       $100,000 under $200,000  e26270pos_nnz  nret_partnerscorpinc  1,646,657  1,646,657   -0  -0.0%  Number of returns with partnership or S corporation net income
431           12       $200,000 under $500,000  e26270pos_nnz  nret_partnerscorpinc  1,328,248  1,328,248    0   0.0%  Number of returns with partnership or S corporation net income
465           13     $500,000 under $1,000,000  e26270pos_nnz  nret_partnerscorpinc    443,879    443,879    0   0.0%  Number of returns with partnership or S corporation net income
499           14   $1,000,000 under $1,500,000  e26270pos_nnz  nret_partnerscorpinc    121,853    121,853   -0  -0.0%  Number of returns with partnership or S corporation net income
533           15   $1,500,000 under $2,000,000  e26270pos_nnz  nret_partnerscorpinc     51,640     51,640   -0  -0.0%  Number of returns with partnership or S corporation net income
567           16   $2,000,000 under $5,000,000  e26270pos_nnz  nret_partnerscorpinc     76,700     76,700    0   0.0%  Number of returns with partnership or S corporation net income
601           17  $5,000,000 under $10,000,000  e26270pos_nnz  nret_partnerscorpinc     18,695     18,695   -0  -0.0%  Number of returns with partnership or S corporation net income
635           18           $10,000,000 or more  e26270pos_nnz  nret_partnerscorpinc     12,010     12,010    0   0.0%  Number of returns with partnership or S corporation net income

     common_stub                      incrange     pufvar            irsvar               irs               puf    diff  pdiff                     column_description
24             0                   All returns  e26270neg  partnerscorploss  -153,150,406,000  -153,150,407,000  -1,000   0.0%  Partnership or S corporation net loss
58             1                  Under $5,000  e26270neg  partnerscorploss   -63,385,900,000   -63,385,900,000       0  -0.0%  Partnership or S corporation net loss
92             2          $5,000 under $10,000  e26270neg  partnerscorploss      -667,230,000      -667,230,000      -0   0.0%  Partnership or S corporation net loss
126            3         $10,000 under $15,000  e26270neg  partnerscorploss      -737,049,000      -737,049,000       0  -0.0%  Partnership or S corporation net loss
160            4         $15,000 under $20,000  e26270neg  partnerscorploss      -532,507,000      -532,507,000       0  -0.0%  Partnership or S corporation net loss
194            5         $20,000 under $25,000  e26270neg  partnerscorploss      -710,376,000      -710,376,000       0  -0.0%  Partnership or S corporation net loss
228            6         $25,000 under $30,000  e26270neg  partnerscorploss      -805,577,000      -805,577,000       0  -0.0%  Partnership or S corporation net loss
262            7         $30,000 under $40,000  e26270neg  partnerscorploss    -1,720,413,000    -1,720,413,000      -0   0.0%  Partnership or S corporation net loss
296            8         $40,000 under $50,000  e26270neg  partnerscorploss    -2,200,704,000    -2,200,704,000       0  -0.0%  Partnership or S corporation net loss
330            9         $50,000 under $75,000  e26270neg  partnerscorploss    -4,611,892,000    -4,611,892,000      -0   0.0%  Partnership or S corporation net loss
364           10        $75,000 under $100,000  e26270neg  partnerscorploss    -3,622,695,000    -3,622,695,000       0  -0.0%  Partnership or S corporation net loss
398           11       $100,000 under $200,000  e26270neg  partnerscorploss   -10,487,846,000   -10,487,846,000       0  -0.0%  Partnership or S corporation net loss
432           12       $200,000 under $500,000  e26270neg  partnerscorploss   -11,619,566,000   -11,619,566,000       0  -0.0%  Partnership or S corporation net loss
466           13     $500,000 under $1,000,000  e26270neg  partnerscorploss    -6,945,597,000    -6,945,597,000      -0   0.0%  Partnership or S corporation net loss
500           14   $1,000,000 under $1,500,000  e26270neg  partnerscorploss    -3,604,348,000    -3,604,348,000       0  -0.0%  Partnership or S corporation net loss
534           15   $1,500,000 under $2,000,000  e26270neg  partnerscorploss    -2,593,751,000    -2,593,751,000       0  -0.0%  Partnership or S corporation net loss
568           16   $2,000,000 under $5,000,000  e26270neg  partnerscorploss    -7,767,942,000    -7,767,942,000       0  -0.0%  Partnership or S corporation net loss
602           17  $5,000,000 under $10,000,000  e26270neg  partnerscorploss    -5,485,485,000    -5,485,485,000      -0   0.0%  Partnership or S corporation net loss
636           18           $10,000,000 or more  e26270neg  partnerscorploss   -25,651,529,000   -25,651,529,000       0  -0.0%  Partnership or S corporation net loss

     common_stub                      incrange         pufvar                 irsvar        irs        puf diff  pdiff                                            column_description
25             0                   All returns  e26270neg_nnz  nret_partnerscorploss  2,872,745  2,872,745   -0  -0.0%  Number of returns with partnership or S corporation net loss
59             1                  Under $5,000  e26270neg_nnz  nret_partnerscorploss    373,747    373,747    0   0.0%  Number of returns with partnership or S corporation net loss
93             2          $5,000 under $10,000  e26270neg_nnz  nret_partnerscorploss     69,107     69,107   -0  -0.0%  Number of returns with partnership or S corporation net loss
127            3         $10,000 under $15,000  e26270neg_nnz  nret_partnerscorploss     59,219     59,219    0   0.0%  Number of returns with partnership or S corporation net loss
161            4         $15,000 under $20,000  e26270neg_nnz  nret_partnerscorploss     54,968     54,968   -0  -0.0%  Number of returns with partnership or S corporation net loss
195            5         $20,000 under $25,000  e26270neg_nnz  nret_partnerscorploss     54,237     54,237   -0  -0.0%  Number of returns with partnership or S corporation net loss
229            6         $25,000 under $30,000  e26270neg_nnz  nret_partnerscorploss     65,233     65,233   -0  -0.0%  Number of returns with partnership or S corporation net loss
263            7         $30,000 under $40,000  e26270neg_nnz  nret_partnerscorploss    115,428    115,428    0   0.0%  Number of returns with partnership or S corporation net loss
297            8         $40,000 under $50,000  e26270neg_nnz  nret_partnerscorploss    137,185    137,185   -0  -0.0%  Number of returns with partnership or S corporation net loss
331            9         $50,000 under $75,000  e26270neg_nnz  nret_partnerscorploss    324,532    324,532   -0  -0.0%  Number of returns with partnership or S corporation net loss
365           10        $75,000 under $100,000  e26270neg_nnz  nret_partnerscorploss    311,410    311,410    0   0.0%  Number of returns with partnership or S corporation net loss
399           11       $100,000 under $200,000  e26270neg_nnz  nret_partnerscorploss    701,622    701,622   -0  -0.0%  Number of returns with partnership or S corporation net loss
433           12       $200,000 under $500,000  e26270neg_nnz  nret_partnerscorploss    406,948    406,948    0   0.0%  Number of returns with partnership or S corporation net loss
467           13     $500,000 under $1,000,000  e26270neg_nnz  nret_partnerscorploss    111,970    111,970    0   0.0%  Number of returns with partnership or S corporation net loss
501           14   $1,000,000 under $1,500,000  e26270neg_nnz  nret_partnerscorploss     31,954     31,954   -0  -0.0%  Number of returns with partnership or S corporation net loss
535           15   $1,500,000 under $2,000,000  e26270neg_nnz  nret_partnerscorploss     15,383     15,383    0   0.0%  Number of returns with partnership or S corporation net loss
569           16   $2,000,000 under $5,000,000  e26270neg_nnz  nret_partnerscorploss     25,811     25,811    0   0.0%  Number of returns with partnership or S corporation net loss
603           17  $5,000,000 under $10,000,000  e26270neg_nnz  nret_partnerscorploss      7,902      7,902    0   0.0%  Number of returns with partnership or S corporation net loss
637           18           $10,000,000 or more  e26270neg_nnz  nret_partnerscorploss      6,089      6,089    0   0.0%  Number of returns with partnership or S corporation net loss

     common_stub                      incrange  pufvar             irsvar              irs             puf            diff   pdiff              column_description
26             0                   All returns  c17000  id_medical_capped  102,533,387,000  93,368,918,557  -9,164,468,443   -8.9%  Total medical expenses, capped
60             1                  Under $5,000  c17000  id_medical_capped    2,083,179,000     303,295,404  -1,779,883,596  -85.4%  Total medical expenses, capped
94             2          $5,000 under $10,000  c17000  id_medical_capped    2,740,757,000      28,259,702  -2,712,497,298  -99.0%  Total medical expenses, capped
128            3         $10,000 under $15,000  c17000  id_medical_capped    4,125,665,000   1,070,427,833  -3,055,237,167  -74.1%  Total medical expenses, capped
162            4         $15,000 under $20,000  c17000  id_medical_capped    3,751,696,000   2,134,848,618  -1,616,847,382  -43.1%  Total medical expenses, capped
196            5         $20,000 under $25,000  c17000  id_medical_capped    5,229,600,000   5,229,600,000              -0   -0.0%  Total medical expenses, capped
230            6         $25,000 under $30,000  c17000  id_medical_capped    4,945,427,000   4,945,427,000               0    0.0%  Total medical expenses, capped
264            7         $30,000 under $40,000  c17000  id_medical_capped    8,597,500,000   8,597,500,000               0    0.0%  Total medical expenses, capped
298            8         $40,000 under $50,000  c17000  id_medical_capped    7,853,577,000   7,853,577,000              -0   -0.0%  Total medical expenses, capped
332            9         $50,000 under $75,000  c17000  id_medical_capped   20,123,676,000  20,123,676,000               0    0.0%  Total medical expenses, capped
366           10        $75,000 under $100,000  c17000  id_medical_capped   15,143,374,000  15,143,374,000              -0   -0.0%  Total medical expenses, capped
400           11       $100,000 under $200,000  c17000  id_medical_capped   20,972,018,000  20,972,018,000              -0   -0.0%  Total medical expenses, capped
434           12       $200,000 under $500,000  c17000  id_medical_capped    6,097,123,000   6,097,123,000              -0   -0.0%  Total medical expenses, capped
468           13     $500,000 under $1,000,000  c17000  id_medical_capped      557,017,000     557,017,000               0    0.0%  Total medical expenses, capped
502           14   $1,000,000 under $1,500,000  c17000  id_medical_capped      180,241,000     180,241,000              -0   -0.0%  Total medical expenses, capped
536           15   $1,500,000 under $2,000,000  c17000  id_medical_capped       66,152,000      66,152,000               0    0.0%  Total medical expenses, capped
570           16   $2,000,000 under $5,000,000  c17000  id_medical_capped       51,442,000      51,442,000              -0   -0.0%  Total medical expenses, capped
604           17  $5,000,000 under $10,000,000  c17000  id_medical_capped       14,940,000      14,940,000              -0   -0.0%  Total medical expenses, capped
638           18           $10,000,000 or more  c17000  id_medical_capped                0               0               0    nan%  Total medical expenses, capped

     common_stub                      incrange      pufvar                  irsvar         irs        puf      diff   pdiff                                     column_description
27             0                   All returns  c17000_nnz  nret_id_medical_capped  10,171,257  9,414,542  -756,715   -7.4%  Number of returns with total medical expenses, capped
61             1                  Under $5,000  c17000_nnz  nret_id_medical_capped     212,297     61,274  -151,023  -71.1%  Number of returns with total medical expenses, capped
95             2          $5,000 under $10,000  c17000_nnz  nret_id_medical_capped     306,402      8,175  -298,227  -97.3%  Number of returns with total medical expenses, capped
129            3         $10,000 under $15,000  c17000_nnz  nret_id_medical_capped     447,636    209,013  -238,623  -53.3%  Number of returns with total medical expenses, capped
163            4         $15,000 under $20,000  c17000_nnz  nret_id_medical_capped     448,125    379,277   -68,848  -15.4%  Number of returns with total medical expenses, capped
197            5         $20,000 under $25,000  c17000_nnz  nret_id_medical_capped     516,835    516,835         0    0.0%  Number of returns with total medical expenses, capped
231            6         $25,000 under $30,000  c17000_nnz  nret_id_medical_capped     537,846    537,846        -0   -0.0%  Number of returns with total medical expenses, capped
265            7         $30,000 under $40,000  c17000_nnz  nret_id_medical_capped   1,014,838  1,014,838        -0   -0.0%  Number of returns with total medical expenses, capped
299            8         $40,000 under $50,000  c17000_nnz  nret_id_medical_capped     930,912    930,912        -0   -0.0%  Number of returns with total medical expenses, capped
333            9         $50,000 under $75,000  c17000_nnz  nret_id_medical_capped   2,172,724  2,172,724        -0   -0.0%  Number of returns with total medical expenses, capped
367           10        $75,000 under $100,000  c17000_nnz  nret_id_medical_capped   1,490,416  1,490,416         0    0.0%  Number of returns with total medical expenses, capped
401           11       $100,000 under $200,000  c17000_nnz  nret_id_medical_capped   1,821,297  1,821,297        -0   -0.0%  Number of returns with total medical expenses, capped
435           12       $200,000 under $500,000  c17000_nnz  nret_id_medical_capped     258,702    258,702         0    0.0%  Number of returns with total medical expenses, capped
469           13     $500,000 under $1,000,000  c17000_nnz  nret_id_medical_capped      10,654     10,654         0    0.0%  Number of returns with total medical expenses, capped
503           14   $1,000,000 under $1,500,000  c17000_nnz  nret_id_medical_capped       1,791      1,791        -0   -0.0%  Number of returns with total medical expenses, capped
537           15   $1,500,000 under $2,000,000  c17000_nnz  nret_id_medical_capped         434        434        -0   -0.0%  Number of returns with total medical expenses, capped
571           16   $2,000,000 under $5,000,000  c17000_nnz  nret_id_medical_capped         317        317         0    0.0%  Number of returns with total medical expenses, capped
605           17  $5,000,000 under $10,000,000  c17000_nnz  nret_id_medical_capped          30         37         7   22.6%  Number of returns with total medical expenses, capped
639           18           $10,000,000 or more  c17000_nnz  nret_id_medical_capped           0          0         0    nan%  Number of returns with total medical expenses, capped

     common_stub                      incrange  pufvar      irsvar              irs              puf   diff  pdiff    column_description
28             0                   All returns  c18300  id_taxpaid  624,820,806,000  624,820,807,000  1,000   0.0%  Taxes paid deduction
62             1                  Under $5,000  c18300  id_taxpaid    1,187,308,000    1,187,308,000      0   0.0%  Taxes paid deduction
96             2          $5,000 under $10,000  c18300  id_taxpaid    1,380,137,000    1,380,137,000      0   0.0%  Taxes paid deduction
130            3         $10,000 under $15,000  c18300  id_taxpaid    2,237,396,000    2,237,396,000     -0  -0.0%  Taxes paid deduction
164            4         $15,000 under $20,000  c18300  id_taxpaid    2,600,280,000    2,600,280,000      0   0.0%  Taxes paid deduction
198            5         $20,000 under $25,000  c18300  id_taxpaid    3,165,743,000    3,165,743,000     -0  -0.0%  Taxes paid deduction
232            6         $25,000 under $30,000  c18300  id_taxpaid    3,795,312,000    3,795,312,000     -0  -0.0%  Taxes paid deduction
266            7         $30,000 under $40,000  c18300  id_taxpaid    9,995,943,000    9,995,943,000      0   0.0%  Taxes paid deduction
300            8         $40,000 under $50,000  c18300  id_taxpaid   13,372,101,000   13,372,101,000     -0  -0.0%  Taxes paid deduction
334            9         $50,000 under $75,000  c18300  id_taxpaid   43,745,198,000   43,745,198,000      0   0.0%  Taxes paid deduction
368           10        $75,000 under $100,000  c18300  id_taxpaid   53,779,029,000   53,779,029,000     -0  -0.0%  Taxes paid deduction
402           11       $100,000 under $200,000  c18300  id_taxpaid  173,508,491,000  173,508,491,000     -0  -0.0%  Taxes paid deduction
436           12       $200,000 under $500,000  c18300  id_taxpaid  135,599,463,000  135,599,463,000     -0  -0.0%  Taxes paid deduction
470           13     $500,000 under $1,000,000  c18300  id_taxpaid   52,780,559,000   52,780,559,000      0   0.0%  Taxes paid deduction
504           14   $1,000,000 under $1,500,000  c18300  id_taxpaid   21,061,358,000   21,061,358,000     -0  -0.0%  Taxes paid deduction
538           15   $1,500,000 under $2,000,000  c18300  id_taxpaid   12,159,703,000   12,159,703,000     -0  -0.0%  Taxes paid deduction
572           16   $2,000,000 under $5,000,000  c18300  id_taxpaid   30,750,520,000   30,750,520,000     -0  -0.0%  Taxes paid deduction
606           17  $5,000,000 under $10,000,000  c18300  id_taxpaid   16,976,859,000   16,976,859,000     -0  -0.0%  Taxes paid deduction
640           18           $10,000,000 or more  c18300  id_taxpaid   46,725,407,000   46,725,407,000      0   0.0%  Taxes paid deduction

     common_stub                      incrange      pufvar           irsvar         irs         puf diff  pdiff                           column_description
29             0                   All returns  c18300_nnz  nret_id_taxpaid  46,431,232  46,431,232   -0  -0.0%  Number of returns with taxes paid deduction
63             1                  Under $5,000  c18300_nnz  nret_id_taxpaid     252,607     252,607    0   0.0%  Number of returns with taxes paid deduction
97             2          $5,000 under $10,000  c18300_nnz  nret_id_taxpaid     392,535     392,535   -0  -0.0%  Number of returns with taxes paid deduction
131            3         $10,000 under $15,000  c18300_nnz  nret_id_taxpaid     628,196     628,196   -0  -0.0%  Number of returns with taxes paid deduction
165            4         $15,000 under $20,000  c18300_nnz  nret_id_taxpaid     730,378     730,378    0   0.0%  Number of returns with taxes paid deduction
199            5         $20,000 under $25,000  c18300_nnz  nret_id_taxpaid     893,381     893,381    0   0.0%  Number of returns with taxes paid deduction
233            6         $25,000 under $30,000  c18300_nnz  nret_id_taxpaid   1,075,256   1,075,256    0   0.0%  Number of returns with taxes paid deduction
267            7         $30,000 under $40,000  c18300_nnz  nret_id_taxpaid   2,429,959   2,429,959   -0  -0.0%  Number of returns with taxes paid deduction
301            8         $40,000 under $50,000  c18300_nnz  nret_id_taxpaid   2,945,808   2,945,808    0   0.0%  Number of returns with taxes paid deduction
335            9         $50,000 under $75,000  c18300_nnz  nret_id_taxpaid   7,676,815   7,676,815    0   0.0%  Number of returns with taxes paid deduction
369           10        $75,000 under $100,000  c18300_nnz  nret_id_taxpaid   7,122,807   7,122,807   -0  -0.0%  Number of returns with taxes paid deduction
403           11       $100,000 under $200,000  c18300_nnz  nret_id_taxpaid  15,093,063  15,093,063   -0  -0.0%  Number of returns with taxes paid deduction
437           12       $200,000 under $500,000  c18300_nnz  nret_id_taxpaid   5,799,775   5,799,775    0   0.0%  Number of returns with taxes paid deduction
471           13     $500,000 under $1,000,000  c18300_nnz  nret_id_taxpaid     938,552     938,552    0   0.0%  Number of returns with taxes paid deduction
505           14   $1,000,000 under $1,500,000  c18300_nnz  nret_id_taxpaid     202,165     202,165   -0  -0.0%  Number of returns with taxes paid deduction
539           15   $1,500,000 under $2,000,000  c18300_nnz  nret_id_taxpaid      81,921      81,921    0   0.0%  Number of returns with taxes paid deduction
573           16   $2,000,000 under $5,000,000  c18300_nnz  nret_id_taxpaid     118,517     118,517    0   0.0%  Number of returns with taxes paid deduction
607           17  $5,000,000 under $10,000,000  c18300_nnz  nret_id_taxpaid      29,894      29,894    0   0.0%  Number of returns with taxes paid deduction
641           18           $10,000,000 or more  c18300_nnz  nret_id_taxpaid      19,603      19,603    0   0.0%  Number of returns with taxes paid deduction

     common_stub                      incrange  pufvar      irsvar              irs              puf    diff  pdiff       column_description
30             0                   All returns  c19200  id_intpaid  313,944,112,000  313,944,111,000  -1,000  -0.0%  Interest paid deduction
64             1                  Under $5,000  c19200  id_intpaid      905,316,000      905,316,000      -0  -0.0%  Interest paid deduction
98             2          $5,000 under $10,000  c19200  id_intpaid    1,367,400,000    1,367,400,000       0   0.0%  Interest paid deduction
132            3         $10,000 under $15,000  c19200  id_intpaid    2,112,627,000    2,112,627,000      -0  -0.0%  Interest paid deduction
166            4         $15,000 under $20,000  c19200  id_intpaid    2,678,998,000    2,678,998,000      -0  -0.0%  Interest paid deduction
200            5         $20,000 under $25,000  c19200  id_intpaid    2,935,335,000    2,935,335,000      -0  -0.0%  Interest paid deduction
234            6         $25,000 under $30,000  c19200  id_intpaid    3,508,274,000    3,508,274,000      -0  -0.0%  Interest paid deduction
268            7         $30,000 under $40,000  c19200  id_intpaid    8,954,927,000    8,954,927,000       0   0.0%  Interest paid deduction
302            8         $40,000 under $50,000  c19200  id_intpaid   12,318,979,000   12,318,979,000      -0  -0.0%  Interest paid deduction
336            9         $50,000 under $75,000  c19200  id_intpaid   36,871,581,000   36,871,581,000       0   0.0%  Interest paid deduction
370           10        $75,000 under $100,000  c19200  id_intpaid   42,084,075,000   42,084,075,000       0   0.0%  Interest paid deduction
404           11       $100,000 under $200,000  c19200  id_intpaid  108,901,809,000  108,901,809,000      -0  -0.0%  Interest paid deduction
438           12       $200,000 under $500,000  c19200  id_intpaid   58,901,837,000   58,901,837,000       0   0.0%  Interest paid deduction
472           13     $500,000 under $1,000,000  c19200  id_intpaid   14,521,291,000   14,521,291,000       0   0.0%  Interest paid deduction
506           14   $1,000,000 under $1,500,000  c19200  id_intpaid    3,995,393,000    3,995,393,000      -0  -0.0%  Interest paid deduction
540           15   $1,500,000 under $2,000,000  c19200  id_intpaid    1,959,456,000    1,959,456,000      -0  -0.0%  Interest paid deduction
574           16   $2,000,000 under $5,000,000  c19200  id_intpaid    3,928,231,000    3,928,231,000      -0  -0.0%  Interest paid deduction
608           17  $5,000,000 under $10,000,000  c19200  id_intpaid    1,862,252,000    1,862,252,000      -0  -0.0%  Interest paid deduction
642           18           $10,000,000 or more  c19200  id_intpaid    6,136,330,000    6,136,330,000      -0  -0.0%  Interest paid deduction

     common_stub                      incrange      pufvar           irsvar         irs         puf diff  pdiff                              column_description
31             0                   All returns  c19200_nnz  nret_id_intpaid  34,327,403  34,327,401   -2  -0.0%  Number of returns with interest paid deduction
65             1                  Under $5,000  c19200_nnz  nret_id_intpaid     135,863     135,863    0   0.0%  Number of returns with interest paid deduction
99             2          $5,000 under $10,000  c19200_nnz  nret_id_intpaid     213,034     213,034   -0  -0.0%  Number of returns with interest paid deduction
133            3         $10,000 under $15,000  c19200_nnz  nret_id_intpaid     348,951     348,951   -0  -0.0%  Number of returns with interest paid deduction
167            4         $15,000 under $20,000  c19200_nnz  nret_id_intpaid     377,194     377,194    0   0.0%  Number of returns with interest paid deduction
201            5         $20,000 under $25,000  c19200_nnz  nret_id_intpaid     433,960     433,960   -0  -0.0%  Number of returns with interest paid deduction
235            6         $25,000 under $30,000  c19200_nnz  nret_id_intpaid     545,155     545,155    0   0.0%  Number of returns with interest paid deduction
269            7         $30,000 under $40,000  c19200_nnz  nret_id_intpaid   1,420,101   1,420,101   -0  -0.0%  Number of returns with interest paid deduction
303            8         $40,000 under $50,000  c19200_nnz  nret_id_intpaid   1,919,264   1,919,264    0   0.0%  Number of returns with interest paid deduction
337            9         $50,000 under $75,000  c19200_nnz  nret_id_intpaid   5,461,028   5,461,028   -0  -0.0%  Number of returns with interest paid deduction
371           10        $75,000 under $100,000  c19200_nnz  nret_id_intpaid   5,491,312   5,491,312    0   0.0%  Number of returns with interest paid deduction
405           11       $100,000 under $200,000  c19200_nnz  nret_id_intpaid  12,252,685  12,252,685   -0  -0.0%  Number of returns with interest paid deduction
439           12       $200,000 under $500,000  c19200_nnz  nret_id_intpaid   4,631,570   4,631,570   -0  -0.0%  Number of returns with interest paid deduction
473           13     $500,000 under $1,000,000  c19200_nnz  nret_id_intpaid     744,611     744,611    0   0.0%  Number of returns with interest paid deduction
