
REPORT: puf.csv with custom stage1 growfactors, advanced to 2017 with tax-calculator stage 2 weights, no stage3, THEN reweighted and geo reweighted

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

    common_stub     incrange         pufvar                  irsvar                 irs                 puf             diff   pdiff                                                                    column_description
190            5         $20,000 under $25,000  c02500  socsectaxable    3,116,870,000    3,841,342,753     724,472,753   23.2%  Taxable Social Security benefits
224            6         $25,000 under $30,000  c02500  socsectaxable    4,545,548,000    5,423,155,629     877,607,629   19.3%  Taxable Social Security benefits
258            7         $30,000 under $40,000  c02500  socsectaxable   13,407,599,000   15,864,389,558   2,456,790,558   18.3%  Taxable Social Security benefits
292            8         $40,000 under $50,000  c02500  socsectaxable   18,230,010,000   18,147,950,503     -82,059,497   -0.5%  Taxable Social Security benefits
326            9         $50,000 under $75,000  c02500  socsectaxable   65,701,381,000   74,108,495,072   8,407,114,072   12.8%  Taxable Social Security benefits
360           10        $75,000 under $100,000  c02500  socsectaxable   64,116,496,000   72,455,586,820   8,339,090,820   13.0%  Taxable Social Security benefits
394           11       $100,000 under $200,000  c02500  socsectaxable   99,970,116,000  126,474,607,028  26,504,491,028   26.5%  Taxable Social Security benefits
428           12       $200,000 under $500,000  c02500  socsectaxable   30,785,150,000   41,751,227,990  10,966,077,990   35.6%  Taxable Social Security benefits
462           13     $500,000 under $1,000,000  c02500  socsectaxable    5,163,685,000    6,736,056,997   1,572,371,997   30.5%  Taxable Social Security benefits
496           14   $1,000,000 under $1,500,000  c02500  socsectaxable    1,181,596,000    2,334,772,701   1,153,176,701   97.6%  Taxable Social Security benefits
530           15   $1,500,000 under $2,000,000  c02500  socsectaxable      499,697,000      531,288,808      31,591,808    6.3%  Taxable Social Security benefits
564           16   $2,000,000 under $5,000,000  c02500  socsectaxable      766,436,000      514,103,672    -252,332,328  -32.9%  Taxable Social Security benefits
598           17  $5,000,000 under $10,000,000  c02500  socsectaxable      196,265,000       52,337,091    -143,927,909  -73.3%  Taxable Social Security benefits
632           18           $10,000,000 or more  c02500  socsectaxable      132,245,000      202,471,389      70,226,389   53.1%  Taxable Social Security benefits

     common_stub                      incrange      pufvar              irsvar         irs         puf       diff   pdiff                                       column_description
21             0                   All returns  c02500_nnz  nret_socsectaxable  20,929,431  23,025,033  2,095,602   10.0%  Number of returns with taxable Social Security benefits
55             1                  Under $5,000  c02500_nnz  nret_socsectaxable      25,697     166,033    140,336  546.1%  Number of returns with taxable Social Security benefits
89             2          $5,000 under $10,000  c02500_nnz  nret_socsectaxable      44,872     100,921     56,049  124.9%  Number of returns with taxable Social Security benefits
123            3         $10,000 under $15,000  c02500_nnz  nret_socsectaxable     185,390     393,758    208,368  112.4%  Number of returns with taxable Social Security benefits
157            4         $15,000 under $20,000  c02500_nnz  nret_socsectaxable     860,783   1,183,857    323,074   37.5%  Number of returns with taxable Social Security benefits
191            5         $20,000 under $25,000  c02500_nnz  nret_socsectaxable   1,345,904   1,390,953     45,049    3.3%  Number of returns with taxable Social Security benefits
225            6         $25,000 under $30,000  c02500_nnz  nret_socsectaxable   1,243,664   1,290,552     46,888    3.8%  Number of returns with taxable Social Security benefits
259            7         $30,000 under $40,000  c02500_nnz  nret_socsectaxable   2,200,016   2,393,500    193,484    8.8%  Number of returns with taxable Social Security benefits
293            8         $40,000 under $50,000  c02500_nnz  nret_socsectaxable   1,837,609   1,770,323    -67,286   -3.7%  Number of returns with taxable Social Security benefits
327            9         $50,000 under $75,000  c02500_nnz  nret_socsectaxable   4,322,960   4,575,774    252,814    5.8%  Number of returns with taxable Social Security benefits
361           10        $75,000 under $100,000  c02500_nnz  nret_socsectaxable   3,213,007   3,344,128    131,121    4.1%  Number of returns with taxable Social Security benefits
395           11       $100,000 under $200,000  c02500_nnz  nret_socsectaxable   4,234,224   4,726,597    492,373   11.6%  Number of returns with taxable Social Security benefits
429           12       $200,000 under $500,000  c02500_nnz  nret_socsectaxable   1,146,531   1,357,836    211,305   18.4%  Number of returns with taxable Social Security benefits
463           13     $500,000 under $1,000,000  c02500_nnz  nret_socsectaxable     177,386     217,626     40,240   22.7%  Number of returns with taxable Social Security benefits
497           14   $1,000,000 under $1,500,000  c02500_nnz  nret_socsectaxable      39,827      72,510     32,683   82.1%  Number of returns with taxable Social Security benefits
531           15   $1,500,000 under $2,000,000  c02500_nnz  nret_socsectaxable      16,559      16,903        344    2.1%  Number of returns with taxable Social Security benefits
565           16   $2,000,000 under $5,000,000  c02500_nnz  nret_socsectaxable      24,853      16,581     -8,272  -33.3%  Number of returns with taxable Social Security benefits
599           17  $5,000,000 under $10,000,000  c02500_nnz  nret_socsectaxable       6,196       1,542     -4,654  -75.1%  Number of returns with taxable Social Security benefits
633           18           $10,000,000 or more  c02500_nnz  nret_socsectaxable       3,954       5,639      1,685   42.6%  Number of returns with taxable Social Security benefits

     common_stub                      incrange     pufvar           irsvar              irs              puf             diff   pdiff                       column_description
22             0                   All returns  e26270pos  partnerscorpinc  833,430,151,000  750,222,121,147  -83,208,029,853  -10.0%  Partnership or S corporation net income
56             1                  Under $5,000  e26270pos  partnerscorpinc    6,965,822,000    3,006,867,575   -3,958,954,425  -56.8%  Partnership or S corporation net income
90             2          $5,000 under $10,000  e26270pos  partnerscorpinc      686,865,000      471,180,863     -215,684,137  -31.4%  Partnership or S corporation net income
124            3         $10,000 under $15,000  e26270pos  partnerscorpinc    1,042,515,000      989,082,945      -53,432,055   -5.1%  Partnership or S corporation net income
158            4         $15,000 under $20,000  e26270pos  partnerscorpinc    1,064,545,000      823,624,722     -240,920,278  -22.6%  Partnership or S corporation net income
192            5         $20,000 under $25,000  e26270pos  partnerscorpinc    1,716,869,000    2,233,962,315      517,093,315   30.1%  Partnership or S corporation net income
226            6         $25,000 under $30,000  e26270pos  partnerscorpinc    1,576,551,000    1,518,952,949      -57,598,051   -3.7%  Partnership or S corporation net income
260            7         $30,000 under $40,000  e26270pos  partnerscorpinc    4,795,472,000    8,761,161,436    3,965,689,436   82.7%  Partnership or S corporation net income
294            8         $40,000 under $50,000  e26270pos  partnerscorpinc    4,885,683,000    6,708,485,870    1,822,802,870   37.3%  Partnership or S corporation net income
328            9         $50,000 under $75,000  e26270pos  partnerscorpinc   14,200,026,000   16,260,555,846    2,060,529,846   14.5%  Partnership or S corporation net income
362           10        $75,000 under $100,000  e26270pos  partnerscorpinc   18,152,097,000   23,866,280,924    5,714,183,924   31.5%  Partnership or S corporation net income
396           11       $100,000 under $200,000  e26270pos  partnerscorpinc   71,515,726,000   78,894,882,266    7,379,156,266   10.3%  Partnership or S corporation net income
430           12       $200,000 under $500,000  e26270pos  partnerscorpinc  150,290,571,000  164,047,760,149   13,757,189,149    9.2%  Partnership or S corporation net income
464           13     $500,000 under $1,000,000  e26270pos  partnerscorpinc  132,021,848,000   74,615,037,329  -57,406,810,671  -43.5%  Partnership or S corporation net income
498           14   $1,000,000 under $1,500,000  e26270pos  partnerscorpinc   71,201,820,000   76,003,546,701    4,801,726,701    6.7%  Partnership or S corporation net income
532           15   $1,500,000 under $2,000,000  e26270pos  partnerscorpinc   43,763,972,000   42,374,174,259   -1,389,797,741   -3.2%  Partnership or S corporation net income
566           16   $2,000,000 under $5,000,000  e26270pos  partnerscorpinc  111,793,721,000   28,547,613,454  -83,246,107,546  -74.5%  Partnership or S corporation net income
600           17  $5,000,000 under $10,000,000  e26270pos  partnerscorpinc   56,536,444,000   12,739,174,116  -43,797,269,884  -77.5%  Partnership or S corporation net income
634           18           $10,000,000 or more  e26270pos  partnerscorpinc  141,219,605,000  208,359,777,429   67,140,172,429   47.5%  Partnership or S corporation net income

     common_stub                      incrange         pufvar                irsvar        irs        puf      diff   pdiff                                              column_description
23             0                   All returns  e26270pos_nnz  nret_partnerscorpinc  6,240,408  6,977,459   737,051   11.8%  Number of returns with partnership or S corporation net income
57             1                  Under $5,000  e26270pos_nnz  nret_partnerscorpinc    162,632    228,936    66,304   40.8%  Number of returns with partnership or S corporation net income
91             2          $5,000 under $10,000  e26270pos_nnz  nret_partnerscorpinc     92,439     93,722     1,283    1.4%  Number of returns with partnership or S corporation net income
125            3         $10,000 under $15,000  e26270pos_nnz  nret_partnerscorpinc    115,968    102,253   -13,715  -11.8%  Number of returns with partnership or S corporation net income
159            4         $15,000 under $20,000  e26270pos_nnz  nret_partnerscorpinc    101,344     82,439   -18,905  -18.7%  Number of returns with partnership or S corporation net income
193            5         $20,000 under $25,000  e26270pos_nnz  nret_partnerscorpinc    138,864    167,904    29,040   20.9%  Number of returns with partnership or S corporation net income
227            6         $25,000 under $30,000  e26270pos_nnz  nret_partnerscorpinc    122,819    146,395    23,576   19.2%  Number of returns with partnership or S corporation net income
261            7         $30,000 under $40,000  e26270pos_nnz  nret_partnerscorpinc    279,552    453,385   173,833   62.2%  Number of returns with partnership or S corporation net income
295            8         $40,000 under $50,000  e26270pos_nnz  nret_partnerscorpinc    261,439    334,643    73,204   28.0%  Number of returns with partnership or S corporation net income
329            9         $50,000 under $75,000  e26270pos_nnz  nret_partnerscorpinc    623,153    673,544    50,391    8.1%  Number of returns with partnership or S corporation net income
363           10        $75,000 under $100,000  e26270pos_nnz  nret_partnerscorpinc    642,516    794,628   152,112   23.7%  Number of returns with partnership or S corporation net income
397           11       $100,000 under $200,000  e26270pos_nnz  nret_partnerscorpinc  1,646,657  1,847,082   200,425   12.2%  Number of returns with partnership or S corporation net income
431           12       $200,000 under $500,000  e26270pos_nnz  nret_partnerscorpinc  1,328,248  1,452,432   124,184    9.3%  Number of returns with partnership or S corporation net income
465           13     $500,000 under $1,000,000  e26270pos_nnz  nret_partnerscorpinc    443,879    343,623  -100,256  -22.6%  Number of returns with partnership or S corporation net income
499           14   $1,000,000 under $1,500,000  e26270pos_nnz  nret_partnerscorpinc    121,853    161,479    39,626   32.5%  Number of returns with partnership or S corporation net income
533           15   $1,500,000 under $2,000,000  e26270pos_nnz  nret_partnerscorpinc     51,640     51,880       240    0.5%  Number of returns with partnership or S corporation net income
567           16   $2,000,000 under $5,000,000  e26270pos_nnz  nret_partnerscorpinc     76,700     29,544   -47,156  -61.5%  Number of returns with partnership or S corporation net income
601           17  $5,000,000 under $10,000,000  e26270pos_nnz  nret_partnerscorpinc     18,695      4,314   -14,381  -76.9%  Number of returns with partnership or S corporation net income
635           18           $10,000,000 or more  e26270pos_nnz  nret_partnerscorpinc     12,010      9,254    -2,756  -22.9%  Number of returns with partnership or S corporation net income

     common_stub                      incrange     pufvar            irsvar               irs               puf             diff   pdiff                     column_description
24             0                   All returns  e26270neg  partnerscorploss  -153,150,406,000  -139,230,668,748   13,919,737,252   -9.1%  Partnership or S corporation net loss
58             1                  Under $5,000  e26270neg  partnerscorploss   -63,385,900,000   -18,036,135,136   45,349,764,864  -71.5%  Partnership or S corporation net loss
92             2          $5,000 under $10,000  e26270neg  partnerscorploss      -667,230,000    -1,789,732,708   -1,122,502,708  168.2%  Partnership or S corporation net loss
126            3         $10,000 under $15,000  e26270neg  partnerscorploss      -737,049,000      -820,239,446      -83,190,446   11.3%  Partnership or S corporation net loss
160            4         $15,000 under $20,000  e26270neg  partnerscorploss      -532,507,000      -382,701,381      149,805,619  -28.1%  Partnership or S corporation net loss
194            5         $20,000 under $25,000  e26270neg  partnerscorploss      -710,376,000      -487,238,401      223,137,599  -31.4%  Partnership or S corporation net loss
228            6         $25,000 under $30,000  e26270neg  partnerscorploss      -805,577,000    -1,100,864,310     -295,287,310   36.7%  Partnership or S corporation net loss
262            7         $30,000 under $40,000  e26270neg  partnerscorploss    -1,720,413,000    -2,113,273,542     -392,860,542   22.8%  Partnership or S corporation net loss
296            8         $40,000 under $50,000  e26270neg  partnerscorploss    -2,200,704,000    -2,874,893,308     -674,189,308   30.6%  Partnership or S corporation net loss
330            9         $50,000 under $75,000  e26270neg  partnerscorploss    -4,611,892,000    -7,519,800,627   -2,907,908,627   63.1%  Partnership or S corporation net loss
364           10        $75,000 under $100,000  e26270neg  partnerscorploss    -3,622,695,000    -4,053,774,447     -431,079,447   11.9%  Partnership or S corporation net loss
398           11       $100,000 under $200,000  e26270neg  partnerscorploss   -10,487,846,000   -13,865,163,827   -3,377,317,827   32.2%  Partnership or S corporation net loss
432           12       $200,000 under $500,000  e26270neg  partnerscorploss   -11,619,566,000   -17,254,456,701   -5,634,890,701   48.5%  Partnership or S corporation net loss
466           13     $500,000 under $1,000,000  e26270neg  partnerscorploss    -6,945,597,000    -4,598,217,011    2,347,379,989  -33.8%  Partnership or S corporation net loss
500           14   $1,000,000 under $1,500,000  e26270neg  partnerscorploss    -3,604,348,000    -3,894,572,913     -290,224,913    8.1%  Partnership or S corporation net loss
534           15   $1,500,000 under $2,000,000  e26270neg  partnerscorploss    -2,593,751,000    -1,315,025,598    1,278,725,402  -49.3%  Partnership or S corporation net loss
568           16   $2,000,000 under $5,000,000  e26270neg  partnerscorploss    -7,767,942,000    -3,789,586,408    3,978,355,592  -51.2%  Partnership or S corporation net loss
602           17  $5,000,000 under $10,000,000  e26270neg  partnerscorploss    -5,485,485,000    -1,743,198,648    3,742,286,352  -68.2%  Partnership or S corporation net loss
636           18           $10,000,000 or more  e26270neg  partnerscorploss   -25,651,529,000   -53,591,794,336  -27,940,265,336  108.9%  Partnership or S corporation net loss

     common_stub                      incrange         pufvar                 irsvar        irs        puf     diff   pdiff                                            column_description
25             0                   All returns  e26270neg_nnz  nret_partnerscorploss  2,872,745  3,298,754  426,009   14.8%  Number of returns with partnership or S corporation net loss
59             1                  Under $5,000  e26270neg_nnz  nret_partnerscorploss    373,747    332,377  -41,370  -11.1%  Number of returns with partnership or S corporation net loss
93             2          $5,000 under $10,000  e26270neg_nnz  nret_partnerscorploss     69,107    177,827  108,720  157.3%  Number of returns with partnership or S corporation net loss
127            3         $10,000 under $15,000  e26270neg_nnz  nret_partnerscorploss     59,219     45,168  -14,051  -23.7%  Number of returns with partnership or S corporation net loss
161            4         $15,000 under $20,000  e26270neg_nnz  nret_partnerscorploss     54,968     60,701    5,733   10.4%  Number of returns with partnership or S corporation net loss
195            5         $20,000 under $25,000  e26270neg_nnz  nret_partnerscorploss     54,237     50,330   -3,907   -7.2%  Number of returns with partnership or S corporation net loss
229            6         $25,000 under $30,000  e26270neg_nnz  nret_partnerscorploss     65,233     91,620   26,387   40.5%  Number of returns with partnership or S corporation net loss
263            7         $30,000 under $40,000  e26270neg_nnz  nret_partnerscorploss    115,428    136,580   21,152   18.3%  Number of returns with partnership or S corporation net loss
297            8         $40,000 under $50,000  e26270neg_nnz  nret_partnerscorploss    137,185    186,799   49,614   36.2%  Number of returns with partnership or S corporation net loss
331            9         $50,000 under $75,000  e26270neg_nnz  nret_partnerscorploss    324,532    432,383  107,851   33.2%  Number of returns with partnership or S corporation net loss
365           10        $75,000 under $100,000  e26270neg_nnz  nret_partnerscorploss    311,410    350,415   39,005   12.5%  Number of returns with partnership or S corporation net loss
399           11       $100,000 under $200,000  e26270neg_nnz  nret_partnerscorploss    701,622    781,260   79,638   11.4%  Number of returns with partnership or S corporation net loss
433           12       $200,000 under $500,000  e26270neg_nnz  nret_partnerscorploss    406,948    474,666   67,718   16.6%  Number of returns with partnership or S corporation net loss
467           13     $500,000 under $1,000,000  e26270neg_nnz  nret_partnerscorploss    111,970     89,088  -22,882  -20.4%  Number of returns with partnership or S corporation net loss
501           14   $1,000,000 under $1,500,000  e26270neg_nnz  nret_partnerscorploss     31,954     45,764   13,810   43.2%  Number of returns with partnership or S corporation net loss
535           15   $1,500,000 under $2,000,000  e26270neg_nnz  nret_partnerscorploss     15,383     15,502      119    0.8%  Number of returns with partnership or S corporation net loss
569           16   $2,000,000 under $5,000,000  e26270neg_nnz  nret_partnerscorploss     25,811     18,549   -7,262  -28.1%  Number of returns with partnership or S corporation net loss
603           17  $5,000,000 under $10,000,000  e26270neg_nnz  nret_partnerscorploss      7,902      1,869   -6,033  -76.3%  Number of returns with partnership or S corporation net loss
637           18           $10,000,000 or more  e26270neg_nnz  nret_partnerscorploss      6,089      7,857    1,768   29.0%  Number of returns with partnership or S corporation net loss

     common_stub                      incrange  pufvar             irsvar              irs             puf            diff   pdiff              column_description
26             0                   All returns  c17000  id_medical_capped  102,533,387,000  95,834,306,282  -6,699,080,718   -6.5%  Total medical expenses, capped
60             1                  Under $5,000  c17000  id_medical_capped    2,083,179,000     334,641,748  -1,748,537,252  -83.9%  Total medical expenses, capped
94             2          $5,000 under $10,000  c17000  id_medical_capped    2,740,757,000     251,250,201  -2,489,506,799  -90.8%  Total medical expenses, capped
128            3         $10,000 under $15,000  c17000  id_medical_capped    4,125,665,000   2,236,804,636  -1,888,860,364  -45.8%  Total medical expenses, capped
162            4         $15,000 under $20,000  c17000  id_medical_capped    3,751,696,000   2,356,467,674  -1,395,228,326  -37.2%  Total medical expenses, capped
196            5         $20,000 under $25,000  c17000  id_medical_capped    5,229,600,000   6,051,861,423     822,261,423   15.7%  Total medical expenses, capped
230            6         $25,000 under $30,000  c17000  id_medical_capped    4,945,427,000   5,534,227,584     588,800,584   11.9%  Total medical expenses, capped
264            7         $30,000 under $40,000  c17000  id_medical_capped    8,597,500,000   9,141,024,026     543,524,026    6.3%  Total medical expenses, capped
298            8         $40,000 under $50,000  c17000  id_medical_capped    7,853,577,000   6,721,252,389  -1,132,324,611  -14.4%  Total medical expenses, capped
332            9         $50,000 under $75,000  c17000  id_medical_capped   20,123,676,000  20,123,676,000               0    0.0%  Total medical expenses, capped
366           10        $75,000 under $100,000  c17000  id_medical_capped   15,143,374,000  15,143,374,000              -0   -0.0%  Total medical expenses, capped
400           11       $100,000 under $200,000  c17000  id_medical_capped   20,972,018,000  20,972,018,000              -0   -0.0%  Total medical expenses, capped
434           12       $200,000 under $500,000  c17000  id_medical_capped    6,097,123,000   6,097,123,000              -0   -0.0%  Total medical expenses, capped
468           13     $500,000 under $1,000,000  c17000  id_medical_capped      557,017,000     557,017,000               0    0.0%  Total medical expenses, capped
502           14   $1,000,000 under $1,500,000  c17000  id_medical_capped      180,241,000     245,389,574      65,148,574   36.1%  Total medical expenses, capped
536           15   $1,500,000 under $2,000,000  c17000  id_medical_capped       66,152,000      47,700,126     -18,451,874  -27.9%  Total medical expenses, capped
570           16   $2,000,000 under $5,000,000  c17000  id_medical_capped       51,442,000      13,405,836     -38,036,164  -73.9%  Total medical expenses, capped
604           17  $5,000,000 under $10,000,000  c17000  id_medical_capped       14,940,000       7,073,065      -7,866,935  -52.7%  Total medical expenses, capped
638           18           $10,000,000 or more  c17000  id_medical_capped                0               0               0    nan%  Total medical expenses, capped

     common_stub                      incrange      pufvar                  irsvar         irs        puf      diff   pdiff                                     column_description
27             0                   All returns  c17000_nnz  nret_id_medical_capped  10,171,257  9,658,461  -512,796   -5.0%  Number of returns with total medical expenses, capped
61             1                  Under $5,000  c17000_nnz  nret_id_medical_capped     212,297     67,591  -144,706  -68.2%  Number of returns with total medical expenses, capped
95             2          $5,000 under $10,000  c17000_nnz  nret_id_medical_capped     306,402     74,028  -232,374  -75.8%  Number of returns with total medical expenses, capped
129            3         $10,000 under $15,000  c17000_nnz  nret_id_medical_capped     447,636    355,913   -91,723  -20.5%  Number of returns with total medical expenses, capped
163            4         $15,000 under $20,000  c17000_nnz  nret_id_medical_capped     448,125    407,735   -40,390   -9.0%  Number of returns with total medical expenses, capped
197            5         $20,000 under $25,000  c17000_nnz  nret_id_medical_capped     516,835    513,221    -3,614   -0.7%  Number of returns with total medical expenses, capped
231            6         $25,000 under $30,000  c17000_nnz  nret_id_medical_capped     537,846    561,467    23,621    4.4%  Number of returns with total medical expenses, capped
265            7         $30,000 under $40,000  c17000_nnz  nret_id_medical_capped   1,014,838  1,098,987    84,149    8.3%  Number of returns with total medical expenses, capped
299            8         $40,000 under $50,000  c17000_nnz  nret_id_medical_capped     930,912    823,142  -107,770  -11.6%  Number of returns with total medical expenses, capped
333            9         $50,000 under $75,000  c17000_nnz  nret_id_medical_capped   2,172,724  2,172,724        -0   -0.0%  Number of returns with total medical expenses, capped
367           10        $75,000 under $100,000  c17000_nnz  nret_id_medical_capped   1,490,416  1,490,416         0    0.0%  Number of returns with total medical expenses, capped
401           11       $100,000 under $200,000  c17000_nnz  nret_id_medical_capped   1,821,297  1,821,297        -0   -0.0%  Number of returns with total medical expenses, capped
435           12       $200,000 under $500,000  c17000_nnz  nret_id_medical_capped     258,702    258,702         0    0.0%  Number of returns with total medical expenses, capped
469           13     $500,000 under $1,000,000  c17000_nnz  nret_id_medical_capped      10,654     10,654        -0   -0.0%  Number of returns with total medical expenses, capped
503           14   $1,000,000 under $1,500,000  c17000_nnz  nret_id_medical_capped       1,791      2,187       396   22.1%  Number of returns with total medical expenses, capped
537           15   $1,500,000 under $2,000,000  c17000_nnz  nret_id_medical_capped         434        271      -163  -37.5%  Number of returns with total medical expenses, capped
571           16   $2,000,000 under $5,000,000  c17000_nnz  nret_id_medical_capped         317        108      -209  -65.8%  Number of returns with total medical expenses, capped
605           17  $5,000,000 under $10,000,000  c17000_nnz  nret_id_medical_capped          30         17       -13  -42.0%  Number of returns with total medical expenses, capped
639           18           $10,000,000 or more  c17000_nnz  nret_id_medical_capped           0          0         0    nan%  Number of returns with total medical expenses, capped

     common_stub                      incrange  pufvar      irsvar              irs              puf             diff   pdiff    column_description
28             0                   All returns  c18300  id_taxpaid  624,820,806,000  624,626,748,853     -194,057,147   -0.0%  Taxes paid deduction
62             1                  Under $5,000  c18300  id_taxpaid    1,187,308,000    1,115,945,631      -71,362,369   -6.0%  Taxes paid deduction
96             2          $5,000 under $10,000  c18300  id_taxpaid    1,380,137,000    1,257,441,223     -122,695,777   -8.9%  Taxes paid deduction
130            3         $10,000 under $15,000  c18300  id_taxpaid    2,237,396,000    2,566,110,730      328,714,730   14.7%  Taxes paid deduction
164            4         $15,000 under $20,000  c18300  id_taxpaid    2,600,280,000    2,526,514,240      -73,765,760   -2.8%  Taxes paid deduction
198            5         $20,000 under $25,000  c18300  id_taxpaid    3,165,743,000    2,910,794,030     -254,948,970   -8.1%  Taxes paid deduction
232            6         $25,000 under $30,000  c18300  id_taxpaid    3,795,312,000    3,727,908,204      -67,403,796   -1.8%  Taxes paid deduction
266            7         $30,000 under $40,000  c18300  id_taxpaid    9,995,943,000   10,525,766,497      529,823,497    5.3%  Taxes paid deduction
300            8         $40,000 under $50,000  c18300  id_taxpaid   13,372,101,000   12,909,681,299     -462,419,701   -3.5%  Taxes paid deduction
334            9         $50,000 under $75,000  c18300  id_taxpaid   43,745,198,000   43,745,198,000               -0   -0.0%  Taxes paid deduction
368           10        $75,000 under $100,000  c18300  id_taxpaid   53,779,029,000   53,779,029,000               -0   -0.0%  Taxes paid deduction
402           11       $100,000 under $200,000  c18300  id_taxpaid  173,508,491,000  173,508,491,000               -0   -0.0%  Taxes paid deduction
436           12       $200,000 under $500,000  c18300  id_taxpaid  135,599,463,000  135,599,463,000               -0   -0.0%  Taxes paid deduction
470           13     $500,000 under $1,000,000  c18300  id_taxpaid   52,780,559,000   52,780,559,000                0    0.0%  Taxes paid deduction
504           14   $1,000,000 under $1,500,000  c18300  id_taxpaid   21,061,358,000   25,566,379,206    4,505,021,206   21.4%  Taxes paid deduction
538           15   $1,500,000 under $2,000,000  c18300  id_taxpaid   12,159,703,000   12,353,519,873      193,816,873    1.6%  Taxes paid deduction
572           16   $2,000,000 under $5,000,000  c18300  id_taxpaid   30,750,520,000   11,187,686,259  -19,562,833,741  -63.6%  Taxes paid deduction
606           17  $5,000,000 under $10,000,000  c18300  id_taxpaid   16,976,859,000    5,588,971,430  -11,387,887,570  -67.1%  Taxes paid deduction
640           18           $10,000,000 or more  c18300  id_taxpaid   46,725,407,000   72,977,290,233   26,251,883,233   56.2%  Taxes paid deduction

     common_stub                      incrange      pufvar           irsvar         irs         puf     diff   pdiff                           column_description
29             0                   All returns  c18300_nnz  nret_id_taxpaid  46,431,232  46,415,565  -15,667   -0.0%  Number of returns with taxes paid deduction
63             1                  Under $5,000  c18300_nnz  nret_id_taxpaid     252,607     220,139  -32,468  -12.9%  Number of returns with taxes paid deduction
97             2          $5,000 under $10,000  c18300_nnz  nret_id_taxpaid     392,535     409,336   16,801    4.3%  Number of returns with taxes paid deduction
131            3         $10,000 under $15,000  c18300_nnz  nret_id_taxpaid     628,196     671,071   42,875    6.8%  Number of returns with taxes paid deduction
165            4         $15,000 under $20,000  c18300_nnz  nret_id_taxpaid     730,378     711,333  -19,045   -2.6%  Number of returns with taxes paid deduction
199            5         $20,000 under $25,000  c18300_nnz  nret_id_taxpaid     893,381     869,551  -23,830   -2.7%  Number of returns with taxes paid deduction
233            6         $25,000 under $30,000  c18300_nnz  nret_id_taxpaid   1,075,256   1,119,436   44,180    4.1%  Number of returns with taxes paid deduction
267            7         $30,000 under $40,000  c18300_nnz  nret_id_taxpaid   2,429,959   2,479,119   49,160    2.0%  Number of returns with taxes paid deduction
301            8         $40,000 under $50,000  c18300_nnz  nret_id_taxpaid   2,945,808   2,852,468  -93,340   -3.2%  Number of returns with taxes paid deduction
335            9         $50,000 under $75,000  c18300_nnz  nret_id_taxpaid   7,676,815   7,676,815        0    0.0%  Number of returns with taxes paid deduction
369           10        $75,000 under $100,000  c18300_nnz  nret_id_taxpaid   7,122,807   7,122,807       -0   -0.0%  Number of returns with taxes paid deduction
403           11       $100,000 under $200,000  c18300_nnz  nret_id_taxpaid  15,093,063  15,093,063       -0   -0.0%  Number of returns with taxes paid deduction
437           12       $200,000 under $500,000  c18300_nnz  nret_id_taxpaid   5,799,775   5,799,775       -0   -0.0%  Number of returns with taxes paid deduction
471           13     $500,000 under $1,000,000  c18300_nnz  nret_id_taxpaid     938,552     938,552       -0   -0.0%  Number of returns with taxes paid deduction
505           14   $1,000,000 under $1,500,000  c18300_nnz  nret_id_taxpaid     202,165     286,920   84,755   41.9%  Number of returns with taxes paid deduction
539           15   $1,500,000 under $2,000,000  c18300_nnz  nret_id_taxpaid      81,921      86,568    4,647    5.7%  Number of returns with taxes paid deduction
573           16   $2,000,000 under $5,000,000  c18300_nnz  nret_id_taxpaid     118,517      53,489  -65,028  -54.9%  Number of returns with taxes paid deduction
607           17  $5,000,000 under $10,000,000  c18300_nnz  nret_id_taxpaid      29,894       7,040  -22,854  -76.5%  Number of returns with taxes paid deduction
641           18           $10,000,000 or more  c18300_nnz  nret_id_taxpaid      19,603      18,083   -1,520   -7.8%  Number of returns with taxes paid deduction

     common_stub                      incrange  pufvar      irsvar              irs              puf             diff   pdiff       column_description
30             0                   All returns  c19200  id_intpaid  313,944,112,000  287,632,898,971  -26,311,213,029   -8.4%  Interest paid deduction
64             1                  Under $5,000  c19200  id_intpaid      905,316,000      306,548,109     -598,767,891  -66.1%  Interest paid deduction
98             2          $5,000 under $10,000  c19200  id_intpaid    1,367,400,000    1,913,945,563      546,545,563   40.0%  Interest paid deduction
132            3         $10,000 under $15,000  c19200  id_intpaid    2,112,627,000    2,429,857,673      317,230,673   15.0%  Interest paid deduction
166            4         $15,000 under $20,000  c19200  id_intpaid    2,678,998,000    3,539,562,635      860,564,635   32.1%  Interest paid deduction
200            5         $20,000 under $25,000  c19200  id_intpaid    2,935,335,000    3,037,892,054      102,557,054    3.5%  Interest paid deduction
234            6         $25,000 under $30,000  c19200  id_intpaid    3,508,274,000    2,919,996,352     -588,277,648  -16.8%  Interest paid deduction
268            7         $30,000 under $40,000  c19200  id_intpaid    8,954,927,000    7,941,409,183   -1,013,517,817  -11.3%  Interest paid deduction
