
Regrown reweighted puf ipopt method, georeweighted lsq, reweighted ipopt, compared to IRS values, run on 2020-11-17

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

     common_stub     incrange         pufvar              target                 puf            diff  pdiff  ipdiff                                                                    column_description
482           10        $75,000 under $100,000  c02500   64,116,496,000   64,180,613,245   64,117,245   0.1%   17.6%  Taxable Social Security benefits
414           11       $100,000 under $200,000  c02500   99,970,116,000  100,070,087,274   99,971,274   0.1%   32.0%  Taxable Social Security benefits
210           12       $200,000 under $500,000  c02500   30,785,150,000   30,815,935,702   30,785,702   0.1%   71.6%  Taxable Social Security benefits
584           13     $500,000 under $1,000,000  c02500    5,163,685,000    5,168,848,764    5,163,764   0.1%   29.0%  Taxable Social Security benefits
380           14   $1,000,000 under $1,500,000  c02500    1,181,596,000    1,182,777,615    1,181,615   0.1%  103.6%  Taxable Social Security benefits
244           15   $1,500,000 under $2,000,000  c02500      499,697,000      500,196,703      499,703   0.1%   -6.1%  Taxable Social Security benefits
278           16   $2,000,000 under $5,000,000  c02500      766,436,000      767,202,444      766,444   0.1%  -48.9%  Taxable Social Security benefits
142           17  $5,000,000 under $10,000,000  c02500      196,265,000      196,451,478      186,478   0.1%  -53.7%  Taxable Social Security benefits
618           18           $10,000,000 or more  c02500      132,245,000      132,147,271      -97,729  -0.1%   56.9%  Taxable Social Security benefits

     common_stub                      incrange      pufvar      target         puf     diff  pdiff  ipdiff                                       column_description
175            0                   All returns  c02500_nnz  20,929,431  20,919,284  -10,147  -0.0%   16.2%  Number of returns with taxable Social Security benefits
39             1                  Under $5,000  c02500_nnz      25,697      27,095    1,398   5.4%  781.1%  Number of returns with taxable Social Security benefits
5              2          $5,000 under $10,000  c02500_nnz      44,872      49,530    4,658  10.4%  394.2%  Number of returns with taxable Social Security benefits
73             3         $10,000 under $15,000  c02500_nnz     185,390     185,205     -185  -0.1%  150.3%  Number of returns with taxable Social Security benefits
107            4         $15,000 under $20,000  c02500_nnz     860,783     859,922     -861  -0.1%   53.8%  Number of returns with taxable Social Security benefits
515            5         $20,000 under $25,000  c02500_nnz   1,345,904   1,344,558   -1,346  -0.1%    4.5%  Number of returns with taxable Social Security benefits
345            6         $25,000 under $30,000  c02500_nnz   1,243,664   1,242,420   -1,244  -0.1%    9.4%  Number of returns with taxable Social Security benefits
447            7         $30,000 under $40,000  c02500_nnz   2,200,016   2,199,101     -915  -0.0%   11.6%  Number of returns with taxable Social Security benefits
311            8         $40,000 under $50,000  c02500_nnz   1,837,609   1,836,775     -834  -0.0%   -3.8%  Number of returns with taxable Social Security benefits
549            9         $50,000 under $75,000  c02500_nnz   4,322,960   4,319,672   -3,288  -0.1%    9.9%  Number of returns with taxable Social Security benefits
481           10        $75,000 under $100,000  c02500_nnz   3,213,007   3,210,792   -2,215  -0.1%    7.6%  Number of returns with taxable Social Security benefits
413           11       $100,000 under $200,000  c02500_nnz   4,234,224   4,230,037   -4,187  -0.1%   16.8%  Number of returns with taxable Social Security benefits
209           12       $200,000 under $500,000  c02500_nnz   1,146,531   1,145,570     -961  -0.1%   42.2%  Number of returns with taxable Social Security benefits
583           13     $500,000 under $1,000,000  c02500_nnz     177,386     177,217     -169  -0.1%   18.9%  Number of returns with taxable Social Security benefits
379           14   $1,000,000 under $1,500,000  c02500_nnz      39,827      39,831        4   0.0%   86.9%  Number of returns with taxable Social Security benefits
243           15   $1,500,000 under $2,000,000  c02500_nnz      16,559      16,550       -9  -0.1%  -12.4%  Number of returns with taxable Social Security benefits
277           16   $2,000,000 under $5,000,000  c02500_nnz      24,853      24,859        6   0.0%  -53.3%  Number of returns with taxable Social Security benefits
141           17  $5,000,000 under $10,000,000  c02500_nnz       6,196       6,191       -5  -0.1%  -58.9%  Number of returns with taxable Social Security benefits
617           18           $10,000,000 or more  c02500_nnz       3,954       3,958        4   0.1%   47.0%  Number of returns with taxable Social Security benefits

     common_stub                      incrange     pufvar           target              puf          diff  pdiff  ipdiff                       column_description
192            0                   All returns  e26270pos  833,430,151,000  833,948,419,153   518,268,153   0.1%    1.5%  Partnership or S corporation net income
56             1                  Under $5,000  e26270pos    6,965,822,000    6,963,927,091    -1,894,909  -0.0%  -66.0%  Partnership or S corporation net income
22             2          $5,000 under $10,000  e26270pos      686,865,000      686,763,607      -101,393  -0.0%  -51.9%  Partnership or S corporation net income
90             3         $10,000 under $15,000  e26270pos    1,042,515,000    1,043,557,527     1,042,527   0.1%   -4.7%  Partnership or S corporation net income
124            4         $15,000 under $20,000  e26270pos    1,064,545,000    1,063,480,447    -1,064,553  -0.1%  -37.0%  Partnership or S corporation net income
532            5         $20,000 under $25,000  e26270pos    1,716,869,000    1,718,585,892     1,716,892   0.1%   43.3%  Partnership or S corporation net income
362            6         $25,000 under $30,000  e26270pos    1,576,551,000    1,574,974,435    -1,576,565  -0.1%  -11.9%  Partnership or S corporation net income
464            7         $30,000 under $40,000  e26270pos    4,795,472,000    4,800,267,531     4,795,531   0.1%   90.3%  Partnership or S corporation net income
328            8         $40,000 under $50,000  e26270pos    4,885,683,000    4,880,797,273    -4,885,727  -0.1%   24.4%  Partnership or S corporation net income
566            9         $50,000 under $75,000  e26270pos   14,200,026,000   14,214,226,184    14,200,184   0.1%    7.7%  Partnership or S corporation net income
498           10        $75,000 under $100,000  e26270pos   18,152,097,000   18,170,249,307    18,152,307   0.1%   21.8%  Partnership or S corporation net income
430           11       $100,000 under $200,000  e26270pos   71,515,726,000   71,587,242,470    71,516,470   0.1%    7.0%  Partnership or S corporation net income
226           12       $200,000 under $500,000  e26270pos  150,290,571,000  150,440,863,381   150,292,381   0.1%    9.2%  Partnership or S corporation net income
600           13     $500,000 under $1,000,000  e26270pos  132,021,848,000  132,153,871,228   132,023,228   0.1%   -9.6%  Partnership or S corporation net income
396           14   $1,000,000 under $1,500,000  e26270pos   71,201,820,000   71,273,022,598    71,202,598   0.1%   53.2%  Partnership or S corporation net income
260           15   $1,500,000 under $2,000,000  e26270pos   43,763,972,000   43,807,736,463    43,764,463   0.1%  -14.2%  Partnership or S corporation net income
294           16   $2,000,000 under $5,000,000  e26270pos  111,793,721,000  111,905,515,852   111,794,852   0.1%  -60.9%  Partnership or S corporation net income
158           17  $5,000,000 under $10,000,000  e26270pos   56,536,444,000   56,584,952,485    48,508,485   0.1%  -60.9%  Partnership or S corporation net income
634           18           $10,000,000 or more  e26270pos  141,219,605,000  141,078,385,383  -141,219,617  -0.1%   50.8%  Partnership or S corporation net income

     common_stub                      incrange         pufvar     target        puf   diff  pdiff  ipdiff                                              column_description
191            0                   All returns  e26270pos_nnz  6,240,408  6,244,461  4,053   0.1%   15.3%  Number of returns with partnership or S corporation net income
55             1                  Under $5,000  e26270pos_nnz    162,632    162,690     58   0.0%   42.9%  Number of returns with partnership or S corporation net income
21             2          $5,000 under $10,000  e26270pos_nnz     92,439     92,463     24   0.0%  -23.5%  Number of returns with partnership or S corporation net income
89             3         $10,000 under $15,000  e26270pos_nnz    115,968    115,852   -116  -0.1%    2.9%  Number of returns with partnership or S corporation net income
123            4         $15,000 under $20,000  e26270pos_nnz    101,344    101,445    101   0.1%  -26.8%  Number of returns with partnership or S corporation net income
531            5         $20,000 under $25,000  e26270pos_nnz    138,864    138,725   -139  -0.1%   25.1%  Number of returns with partnership or S corporation net income
361            6         $25,000 under $30,000  e26270pos_nnz    122,819    122,942    123   0.1%   17.1%  Number of returns with partnership or S corporation net income
463            7         $30,000 under $40,000  e26270pos_nnz    279,552    279,832    280   0.1%   75.7%  Number of returns with partnership or S corporation net income
327            8         $40,000 under $50,000  e26270pos_nnz    261,439    261,700    261   0.1%   21.4%  Number of returns with partnership or S corporation net income
565            9         $50,000 under $75,000  e26270pos_nnz    623,153    622,530   -623  -0.1%    7.4%  Number of returns with partnership or S corporation net income
497           10        $75,000 under $100,000  e26270pos_nnz    642,516    643,159    643   0.1%   24.6%  Number of returns with partnership or S corporation net income
429           11       $100,000 under $200,000  e26270pos_nnz  1,646,657  1,648,304  1,647   0.1%   14.6%  Number of returns with partnership or S corporation net income
225           12       $200,000 under $500,000  e26270pos_nnz  1,328,248  1,329,576  1,328   0.1%   13.1%  Number of returns with partnership or S corporation net income
599           13     $500,000 under $1,000,000  e26270pos_nnz    443,879    444,323    444   0.1%   -2.9%  Number of returns with partnership or S corporation net income
395           14   $1,000,000 under $1,500,000  e26270pos_nnz    121,853    121,975    122   0.1%   54.0%  Number of returns with partnership or S corporation net income
259           15   $1,500,000 under $2,000,000  e26270pos_nnz     51,640     51,588    -52  -0.1%  -11.3%  Number of returns with partnership or S corporation net income
293           16   $2,000,000 under $5,000,000  e26270pos_nnz     76,700     76,623    -77  -0.1%  -60.7%  Number of returns with partnership or S corporation net income
157           17  $5,000,000 under $10,000,000  e26270pos_nnz     18,695     18,713     18   0.1%  -61.9%  Number of returns with partnership or S corporation net income
633           18           $10,000,000 or more  e26270pos_nnz     12,010     12,022     12   0.1%  -16.1%  Number of returns with partnership or S corporation net income

     common_stub                      incrange     pufvar            target               puf         diff  pdiff  ipdiff                     column_description
179            0                   All returns  e26270neg  -153,150,406,000  -153,157,464,010   -7,058,010   0.0%  -31.6%  Partnership or S corporation net loss
43             1                  Under $5,000  e26270neg   -63,385,900,000   -63,407,432,719  -21,532,719   0.0%  -82.3%  Partnership or S corporation net loss
9              2          $5,000 under $10,000  e26270neg      -667,230,000      -667,086,287      143,713  -0.0%  -63.2%  Partnership or S corporation net loss
77             3         $10,000 under $15,000  e26270neg      -737,049,000      -737,786,055     -737,055   0.1%  -26.1%  Partnership or S corporation net loss
111            4         $15,000 under $20,000  e26270neg      -532,507,000      -531,974,488      532,512  -0.1%  -37.9%  Partnership or S corporation net loss
519            5         $20,000 under $25,000  e26270neg      -710,376,000      -709,665,617      710,383  -0.1%  -53.2%  Partnership or S corporation net loss
349            6         $25,000 under $30,000  e26270neg      -805,577,000      -804,771,417      805,583  -0.1%   37.3%  Partnership or S corporation net loss
451            7         $30,000 under $40,000  e26270neg    -1,720,413,000    -1,718,692,572    1,720,428  -0.1%   -4.4%  Partnership or S corporation net loss
315            8         $40,000 under $50,000  e26270neg    -2,200,704,000    -2,202,904,726   -2,200,726   0.1%   19.6%  Partnership or S corporation net loss
553            9         $50,000 under $75,000  e26270neg    -4,611,892,000    -4,616,503,955   -4,611,955   0.1%   64.1%  Partnership or S corporation net loss
485           10        $75,000 under $100,000  e26270neg    -3,622,695,000    -3,619,072,270    3,622,730  -0.1%  -20.5%  Partnership or S corporation net loss
417           11       $100,000 under $200,000  e26270neg   -10,487,846,000   -10,477,358,055   10,487,945  -0.1%  -17.5%  Partnership or S corporation net loss
213           12       $200,000 under $500,000  e26270neg   -11,619,566,000   -11,607,946,319   11,619,681  -0.1%  -61.9%  Partnership or S corporation net loss
587           13     $500,000 under $1,000,000  e26270neg    -6,945,597,000    -6,938,651,334    6,945,666  -0.1%  -57.2%  Partnership or S corporation net loss
383           14   $1,000,000 under $1,500,000  e26270neg    -3,604,348,000    -3,600,743,616    3,604,384  -0.1%  -24.9%  Partnership or S corporation net loss
247           15   $1,500,000 under $2,000,000  e26270neg    -2,593,751,000    -2,591,157,224    2,593,776  -0.1%  -49.8%  Partnership or S corporation net loss
281           16   $2,000,000 under $5,000,000  e26270neg    -7,767,942,000    -7,760,173,984    7,768,016  -0.1%  -59.1%  Partnership or S corporation net loss
145           17  $5,000,000 under $10,000,000  e26270neg    -5,485,485,000    -5,488,362,207   -2,877,207   0.1%  -61.0%  Partnership or S corporation net loss
621           18           $10,000,000 or more  e26270neg   -25,651,529,000   -25,677,181,165  -25,652,165   0.1%   98.3%  Partnership or S corporation net loss

     common_stub                      incrange         pufvar     target        puf   diff  pdiff  ipdiff                                            column_description
193            0                   All returns  e26270neg_nnz  2,872,745  2,874,099  1,354   0.0%   -0.3%  Number of returns with partnership or S corporation net loss
57             1                  Under $5,000  e26270neg_nnz    373,747    373,657    -90  -0.0%  -21.9%  Number of returns with partnership or S corporation net loss
23             2          $5,000 under $10,000  e26270neg_nnz     69,107     69,118     11   0.0%   -9.0%  Number of returns with partnership or S corporation net loss
91             3         $10,000 under $15,000  e26270neg_nnz     59,219     59,160    -59  -0.1%  -28.8%  Number of returns with partnership or S corporation net loss
125            4         $15,000 under $20,000  e26270neg_nnz     54,968     55,023     55   0.1%    3.7%  Number of returns with partnership or S corporation net loss
533            5         $20,000 under $25,000  e26270neg_nnz     54,237     54,291     54   0.1%  -23.3%  Number of returns with partnership or S corporation net loss
363            6         $25,000 under $30,000  e26270neg_nnz     65,233     65,298     65   0.1%   56.4%  Number of returns with partnership or S corporation net loss
465            7         $30,000 under $40,000  e26270neg_nnz    115,428    115,543    115   0.1%    5.9%  Number of returns with partnership or S corporation net loss
329            8         $40,000 under $50,000  e26270neg_nnz    137,185    137,322    137   0.1%   31.5%  Number of returns with partnership or S corporation net loss
567            9         $50,000 under $75,000  e26270neg_nnz    324,532    324,857    325   0.1%   31.8%  Number of returns with partnership or S corporation net loss
499           10        $75,000 under $100,000  e26270neg_nnz    311,410    311,721    311   0.1%    7.6%  Number of returns with partnership or S corporation net loss
431           11       $100,000 under $200,000  e26270neg_nnz    701,622    702,324    702   0.1%    0.7%  Number of returns with partnership or S corporation net loss
227           12       $200,000 under $500,000  e26270neg_nnz    406,948    406,541   -407  -0.1%  -19.3%  Number of returns with partnership or S corporation net loss
601           13     $500,000 under $1,000,000  e26270neg_nnz    111,970    112,082    112   0.1%  -18.1%  Number of returns with partnership or S corporation net loss
397           14   $1,000,000 under $1,500,000  e26270neg_nnz     31,954     31,986     32   0.1%   25.7%  Number of returns with partnership or S corporation net loss
261           15   $1,500,000 under $2,000,000  e26270neg_nnz     15,383     15,398     15   0.1%  -12.7%  Number of returns with partnership or S corporation net loss
295           16   $2,000,000 under $5,000,000  e26270neg_nnz     25,811     25,785    -26  -0.1%  -59.0%  Number of returns with partnership or S corporation net loss
159           17  $5,000,000 under $10,000,000  e26270neg_nnz      7,902      7,909      7   0.1%  -66.1%  Number of returns with partnership or S corporation net loss
635           18           $10,000,000 or more  e26270neg_nnz      6,089      6,083     -6  -0.1%   31.6%  Number of returns with partnership or S corporation net loss

     common_stub                      incrange  pufvar           target             puf            diff   pdiff  ipdiff              column_description
170            0                   All returns  c17000  102,533,387,000  94,479,490,750  -8,053,896,250   -7.9%   -6.5%  Total medical expenses, capped
34             1                  Under $5,000  c17000    2,083,179,000     361,593,255  -1,721,585,745  -82.6%  -80.4%  Total medical expenses, capped
0              2          $5,000 under $10,000  c17000    2,740,757,000      54,169,990  -2,686,587,010  -98.0%  -91.3%  Total medical expenses, capped
68             3         $10,000 under $15,000  c17000    4,125,665,000   1,821,499,522  -2,304,165,478  -55.8%  -45.2%  Total medical expenses, capped
102            4         $15,000 under $20,000  c17000    3,751,696,000   2,478,067,401  -1,273,628,599  -33.9%  -36.4%  Total medical expenses, capped
510            5         $20,000 under $25,000  c17000    5,229,600,000   5,234,829,645       5,229,645    0.1%   14.0%  Total medical expenses, capped
340            6         $25,000 under $30,000  c17000    4,945,427,000   4,940,481,526      -4,945,474   -0.1%   11.1%  Total medical expenses, capped
442            7         $30,000 under $40,000  c17000    8,597,500,000   8,588,902,425      -8,597,575   -0.1%   11.3%  Total medical expenses, capped
306            8         $40,000 under $50,000  c17000    7,853,577,000   7,845,723,346      -7,853,654   -0.1%  -19.5%  Total medical expenses, capped
544            9         $50,000 under $75,000  c17000   20,123,676,000  20,103,552,157     -20,123,843   -0.1%    0.1%  Total medical expenses, capped
476           10        $75,000 under $100,000  c17000   15,143,374,000  15,128,230,495     -15,143,505   -0.1%    0.1%  Total medical expenses, capped
408           11       $100,000 under $200,000  c17000   20,972,018,000  20,951,045,790     -20,972,210   -0.1%    0.1%  Total medical expenses, capped
204           12       $200,000 under $500,000  c17000    6,097,123,000   6,103,220,186       6,097,186    0.1%    0.1%  Total medical expenses, capped
578           13     $500,000 under $1,000,000  c17000      557,017,000     556,459,979        -557,021   -0.1%   -0.1%  Total medical expenses, capped
374           14   $1,000,000 under $1,500,000  c17000      180,241,000     180,421,243         180,243    0.1%   38.3%  Total medical expenses, capped
238           15   $1,500,000 under $2,000,000  c17000       66,152,000      66,218,153          66,153    0.1%  -36.5%  Total medical expenses, capped
272           16   $2,000,000 under $5,000,000  c17000       51,442,000      51,493,443          51,443    0.1%  -73.7%  Total medical expenses, capped
136           17  $5,000,000 under $10,000,000  c17000       14,940,000      13,582,196      -1,357,804   -9.1%  -58.6%  Total medical expenses, capped
612           18           $10,000,000 or more  c17000                0               0               0    nan%    nan%  Total medical expenses, capped

     common_stub                      incrange      pufvar      target        puf      diff   pdiff  ipdiff                                     column_description
171            0                   All returns  c17000_nnz  10,171,257  9,477,387  -693,870   -6.8%   -4.9%  Number of returns with total medical expenses, capped
35             1                  Under $5,000  c17000_nnz     212,297     73,114  -139,183  -65.6%  -61.1%  Number of returns with total medical expenses, capped
1              2          $5,000 under $10,000  c17000_nnz     306,402     16,195  -290,207  -94.7%  -75.4%  Number of returns with total medical expenses, capped
69             3         $10,000 under $15,000  c17000_nnz     447,636    277,207  -170,429  -38.1%  -18.7%  Number of returns with total medical expenses, capped
103            4         $15,000 under $20,000  c17000_nnz     448,125    358,668   -89,457  -20.0%   -8.3%  Number of returns with total medical expenses, capped
511            5         $20,000 under $25,000  c17000_nnz     516,835    517,352       517    0.1%   -4.0%  Number of returns with total medical expenses, capped
341            6         $25,000 under $30,000  c17000_nnz     537,846    538,384       538    0.1%    6.8%  Number of returns with total medical expenses, capped
443            7         $30,000 under $40,000  c17000_nnz   1,014,838  1,015,853     1,015    0.1%   10.4%  Number of returns with total medical expenses, capped
307            8         $40,000 under $50,000  c17000_nnz     930,912    929,981      -931   -0.1%  -15.3%  Number of returns with total medical expenses, capped
545            9         $50,000 under $75,000  c17000_nnz   2,172,724  2,170,551    -2,173   -0.1%    0.1%  Number of returns with total medical expenses, capped
477           10        $75,000 under $100,000  c17000_nnz   1,490,416  1,488,926    -1,490   -0.1%    0.1%  Number of returns with total medical expenses, capped
409           11       $100,000 under $200,000  c17000_nnz   1,821,297  1,819,476    -1,821   -0.1%    0.1%  Number of returns with total medical expenses, capped
205           12       $200,000 under $500,000  c17000_nnz     258,702    258,443      -259   -0.1%    0.1%  Number of returns with total medical expenses, capped
579           13     $500,000 under $1,000,000  c17000_nnz      10,654     10,665        11    0.1%    0.1%  Number of returns with total medical expenses, capped
375           14   $1,000,000 under $1,500,000  c17000_nnz       1,791      1,789        -2   -0.1%   23.9%  Number of returns with total medical expenses, capped
239           15   $1,500,000 under $2,000,000  c17000_nnz         434        434        -0   -0.1%  -38.2%  Number of returns with total medical expenses, capped
273           16   $2,000,000 under $5,000,000  c17000_nnz         317        317        -0   -0.1%  -75.8%  Number of returns with total medical expenses, capped
137           17  $5,000,000 under $10,000,000  c17000_nnz          30         33         3   11.5%  -49.2%  Number of returns with total medical expenses, capped
613           18           $10,000,000 or more  c17000_nnz           0          0         0    nan%    nan%  Number of returns with total medical expenses, capped

     common_stub                      incrange  pufvar           target              puf          diff  pdiff  ipdiff    column_description
177            0                   All returns  c18300  624,820,806,000  624,846,955,703    26,149,703   0.0%    0.0%  Taxes paid deduction
41             1                  Under $5,000  c18300    1,187,308,000    1,237,466,879    50,158,879   4.2%  -10.4%  Taxes paid deduction
7              2          $5,000 under $10,000  c18300    1,380,137,000    1,381,030,859       893,859   0.1%   -2.7%  Taxes paid deduction
75             3         $10,000 under $15,000  c18300    2,237,396,000    2,239,633,422     2,237,422   0.1%   17.7%  Taxes paid deduction
109            4         $15,000 under $20,000  c18300    2,600,280,000    2,602,880,311     2,600,311   0.1%    1.9%  Taxes paid deduction
517            5         $20,000 under $25,000  c18300    3,165,743,000    3,162,577,230    -3,165,770  -0.1%  -14.1%  Taxes paid deduction
347            6         $25,000 under $30,000  c18300    3,795,312,000    3,799,107,352     3,795,352   0.1%    2.8%  Taxes paid deduction
449            7         $30,000 under $40,000  c18300    9,995,943,000   10,005,939,048     9,996,048   0.1%    9.3%  Taxes paid deduction
313            8         $40,000 under $50,000  c18300   13,372,101,000   13,358,728,767   -13,372,233  -0.1%   -7.7%  Taxes paid deduction
551            9         $50,000 under $75,000  c18300   43,745,198,000   43,701,452,386   -43,745,614  -0.1%    0.1%  Taxes paid deduction
483           10        $75,000 under $100,000  c18300   53,779,029,000   53,725,249,460   -53,779,540  -0.1%    0.1%  Taxes paid deduction
415           11       $100,000 under $200,000  c18300  173,508,491,000  173,334,980,833  -173,510,167  -0.1%    0.1%  Taxes paid deduction
211           12       $200,000 under $500,000  c18300  135,599,463,000  135,735,064,008   135,601,008   0.1%    0.1%  Taxes paid deduction
585           13     $500,000 under $1,000,000  c18300   52,780,559,000   52,833,340,118    52,781,118   0.1%   -0.1%  Taxes paid deduction
381           14   $1,000,000 under $1,500,000  c18300   21,061,358,000   21,040,296,458   -21,061,542  -0.1%   37.7%  Taxes paid deduction
245           15   $1,500,000 under $2,000,000  c18300   12,159,703,000   12,171,862,843    12,159,843   0.1%  -13.7%  Taxes paid deduction
279           16   $2,000,000 under $5,000,000  c18300   30,750,520,000   30,781,270,843    30,750,843   0.1%  -60.3%  Taxes paid deduction
143           17  $5,000,000 under $10,000,000  c18300   16,976,859,000   16,963,941,632   -12,917,368  -0.1%  -44.1%  Taxes paid deduction
619           18           $10,000,000 or more  c18300   46,725,407,000   46,772,133,253    46,726,253   0.1%   42.0%  Taxes paid deduction

     common_stub                      incrange      pufvar      target         puf     diff   pdiff  ipdiff                           column_description
173            0                   All returns  c18300_nnz  46,431,232  46,434,823    3,591    0.0%   -0.1%  Number of returns with taxes paid deduction
37             1                  Under $5,000  c18300_nnz     252,607     212,693  -39,914  -15.8%  -18.0%  Number of returns with taxes paid deduction
3              2          $5,000 under $10,000  c18300_nnz     392,535     392,398     -137   -0.0%    8.1%  Number of returns with taxes paid deduction
71             3         $10,000 under $15,000  c18300_nnz     628,196     627,568     -628   -0.1%    8.9%  Number of returns with taxes paid deduction
105            4         $15,000 under $20,000  c18300_nnz     730,378     731,108      730    0.1%    0.7%  Number of returns with taxes paid deduction
513            5         $20,000 under $25,000  c18300_nnz     893,381     893,426       45    0.0%   -7.1%  Number of returns with taxes paid deduction
343            6         $25,000 under $30,000  c18300_nnz   1,075,256   1,076,331    1,075    0.1%    6.4%  Number of returns with taxes paid deduction
445            7         $30,000 under $40,000  c18300_nnz   2,429,959   2,432,389    2,430    0.1%    3.7%  Number of returns with taxes paid deduction
309            8         $40,000 under $50,000  c18300_nnz   2,945,808   2,948,754    2,946    0.1%   -5.6%  Number of returns with taxes paid deduction
547            9         $50,000 under $75,000  c18300_nnz   7,676,815   7,684,492    7,677    0.1%   -0.1%  Number of returns with taxes paid deduction
479           10        $75,000 under $100,000  c18300_nnz   7,122,807   7,129,930    7,123    0.1%   -0.1%  Number of returns with taxes paid deduction
411           11       $100,000 under $200,000  c18300_nnz  15,093,063  15,108,156   15,093    0.1%   -0.1%  Number of returns with taxes paid deduction
207           12       $200,000 under $500,000  c18300_nnz   5,799,775   5,805,575    5,800    0.1%   -0.1%  Number of returns with taxes paid deduction
581           13     $500,000 under $1,000,000  c18300_nnz     938,552     939,491      939    0.1%   -0.1%  Number of returns with taxes paid deduction
377           14   $1,000,000 under $1,500,000  c18300_nnz     202,165     202,367      202    0.1%   48.7%  Number of returns with taxes paid deduction
241           15   $1,500,000 under $2,000,000  c18300_nnz      81,921      82,003       82    0.1%   -8.2%  Number of returns with taxes paid deduction
275           16   $2,000,000 under $5,000,000  c18300_nnz     118,517     118,636      119    0.1%  -61.2%  Number of returns with taxes paid deduction
139           17  $5,000,000 under $10,000,000  c18300_nnz      29,894      29,923       29    0.1%  -63.5%  Number of returns with taxes paid deduction
615           18           $10,000,000 or more  c18300_nnz      19,603      19,583      -20   -0.1%   -2.7%  Number of returns with taxes paid deduction

     common_stub                      incrange  pufvar           target              puf          diff  pdiff  ipdiff       column_description
180            0                   All returns  c19200  313,944,112,000  313,669,121,796  -274,990,204  -0.1%  -13.7%  Interest paid deduction
44             1                  Under $5,000  c19200      905,316,000      904,410,672      -905,328  -0.1%  -60.1%  Interest paid deduction
10             2          $5,000 under $10,000  c19200    1,367,400,000    1,368,218,622       818,622   0.1%   -7.3%  Interest paid deduction
78             3         $10,000 under $15,000  c19200    2,112,627,000    2,114,739,651     2,112,651   0.1%   21.6%  Interest paid deduction
112            4         $15,000 under $20,000  c19200    2,678,998,000    2,681,677,044     2,679,044   0.1%   47.9%  Interest paid deduction
520            5         $20,000 under $25,000  c19200    2,935,335,000    2,938,270,372     2,935,372   0.1%   -1.6%  Interest paid deduction
350            6         $25,000 under $30,000  c19200    3,508,274,000    3,504,765,692    -3,508,308  -0.1%  -18.0%  Interest paid deduction
452            7         $30,000 under $40,000  c19200    8,954,927,000    8,945,971,986    -8,955,014  -0.1%  -13.3%  Interest paid deduction
316            8         $40,000 under $50,000  c19200   12,318,979,000   12,306,659,899   -12,319,101  -0.1%  -12.9%  Interest paid deduction
554            9         $50,000 under $75,000  c19200   36,871,581,000   36,834,709,054   -36,871,946  -0.1%  -14.7%  Interest paid deduction
486           10        $75,000 under $100,000  c19200   42,084,075,000   42,041,990,509   -42,084,491  -0.1%  -12.6%  Interest paid deduction
418           11       $100,000 under $200,000  c19200  108,901,809,000  108,792,906,109  -108,902,891  -0.1%  -14.5%  Interest paid deduction
214           12       $200,000 under $500,000  c19200   58,901,837,000   58,842,934,594   -58,902,406  -0.1%  -23.8%  Interest paid deduction
588           13     $500,000 under $1,000,000  c19200   14,521,291,000   14,506,769,571   -14,521,429  -0.1%  -16.7%  Interest paid deduction
384           14   $1,000,000 under $1,500,000  c19200    3,995,393,000    3,991,397,570    -3,995,430  -0.1%   29.2%  Interest paid deduction
248           15   $1,500,000 under $2,000,000  c19200    1,959,456,000    1,957,496,526    -1,959,474  -0.1%  -21.5%  Interest paid deduction
282           16   $2,000,000 under $5,000,000  c19200    3,928,231,000    3,932,159,272     3,928,272   0.1%  -56.4%  Interest paid deduction
146           17  $5,000,000 under $10,000,000  c19200    1,862,252,000    1,861,578,183      -673,817  -0.0%  -49.4%  Interest paid deduction
622           18           $10,000,000 or more  c19200    6,136,330,000    6,142,466,472     6,136,472   0.1%   77.1%  Interest paid deduction

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                              column_description
187            0                   All returns  c19200_nnz  34,327,403  34,329,907   2,504   0.0%   -7.7%  Number of returns with interest paid deduction
51             1                  Under $5,000  c19200_nnz     135,863     135,999     136   0.1%  -37.7%  Number of returns with interest paid deduction
17             2          $5,000 under $10,000  c19200_nnz     213,034     213,193     159   0.1%   33.9%  Number of returns with interest paid deduction
85             3         $10,000 under $15,000  c19200_nnz     348,951     349,300     349   0.1%   15.3%  Number of returns with interest paid deduction
119            4         $15,000 under $20,000  c19200_nnz     377,194     376,817    -377  -0.1%    7.6%  Number of returns with interest paid deduction
527            5         $20,000 under $25,000  c19200_nnz     433,960     433,526    -434  -0.1%  -17.6%  Number of returns with interest paid deduction
357            6         $25,000 under $30,000  c19200_nnz     545,155     544,610    -545  -0.1%  -16.4%  Number of returns with interest paid deduction
459            7         $30,000 under $40,000  c19200_nnz   1,420,101   1,418,681  -1,420  -0.1%   -7.7%  Number of returns with interest paid deduction
323            8         $40,000 under $50,000  c19200_nnz   1,919,264   1,917,345  -1,919  -0.1%  -11.5%  Number of returns with interest paid deduction
561            9         $50,000 under $75,000  c19200_nnz   5,461,028   5,455,567  -5,461  -0.1%   -9.7%  Number of returns with interest paid deduction
