
Regrown reweighted puf, ipopt method, compared to IRS values, run on 2020-11-20

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

     common_stub     incrange         pufvar              target                 puf            diff  pdiff  ipdiff                                                                     column_description
359            7         $30,000 under $40,000  c02500   13,407,599,000   13,394,191,268   -13,407,732  -0.1%    7.8%  Taxable Social Security benefits
348            8         $40,000 under $50,000  c02500   18,230,010,000   18,211,779,808   -18,230,192  -0.1%   18.3%  Taxable Social Security benefits
452            9         $50,000 under $75,000  c02500   65,701,381,000   65,635,678,971   -65,702,029  -0.1%    3.3%  Taxable Social Security benefits
177           10        $75,000 under $100,000  c02500   64,116,496,000   64,180,613,144    64,117,144   0.1%    4.1%  Taxable Social Security benefits
338           11       $100,000 under $200,000  c02500   99,970,116,000   99,870,144,888   -99,971,112  -0.1%   -7.1%  Taxable Social Security benefits
617           12       $200,000 under $500,000  c02500   30,785,150,000   30,756,038,617   -29,111,383  -0.1%  -19.9%  Taxable Social Security benefits
601           13     $500,000 under $1,000,000  c02500    5,163,685,000    5,158,626,959    -5,058,041  -0.1%   -0.4%  Taxable Social Security benefits
665           14   $1,000,000 under $1,500,000  c02500    1,181,596,000    1,180,916,290      -679,710  -0.1%   -2.9%  Taxable Social Security benefits
640           15   $1,500,000 under $2,000,000  c02500      499,697,000      499,315,480      -381,520  -0.1%   18.9%  Taxable Social Security benefits
712           16   $2,000,000 under $5,000,000  c02500      766,436,000      766,256,819      -179,181  -0.0%   11.6%  Taxable Social Security benefits
731           17  $5,000,000 under $10,000,000  c02500      196,265,000      196,243,476       -21,524  -0.0%   19.8%  Taxable Social Security benefits
643           18           $10,000,000 or more  c02500      132,245,000      132,147,269       -97,731  -0.1%   -7.7%  Taxable Social Security benefits

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                                       column_description
638            0                   All returns  c02500_nnz  20,929,431  20,945,943  16,512   0.1%    2.4%  Number of returns with taxable Social Security benefits
92             1                  Under $5,000  c02500_nnz      25,697      25,671     -26  -0.1%  -79.8%  Number of returns with taxable Social Security benefits
17             2          $5,000 under $10,000  c02500_nnz      44,872      54,390   9,518  21.2%  -85.3%  Number of returns with taxable Social Security benefits
217            3         $10,000 under $15,000  c02500_nnz     185,390     185,575     185   0.1%  -27.1%  Number of returns with taxable Social Security benefits
269            4         $15,000 under $20,000  c02500_nnz     860,783     861,644     861   0.1%  -18.2%  Number of returns with taxable Social Security benefits
201            5         $20,000 under $25,000  c02500_nnz   1,345,904   1,347,250   1,346   0.1%   -8.0%  Number of returns with taxable Social Security benefits
203            6         $25,000 under $30,000  c02500_nnz   1,243,664   1,244,908   1,244   0.1%   23.2%  Number of returns with taxable Social Security benefits
264            7         $30,000 under $40,000  c02500_nnz   2,200,016   2,202,216   2,200   0.1%   10.7%  Number of returns with taxable Social Security benefits
668            8         $40,000 under $50,000  c02500_nnz   1,837,609   1,838,650   1,041   0.1%   17.8%  Number of returns with taxable Social Security benefits
641            9         $50,000 under $75,000  c02500_nnz   4,322,960   4,319,672  -3,288  -0.1%    4.1%  Number of returns with taxable Social Security benefits
648           10        $75,000 under $100,000  c02500_nnz   3,213,007   3,210,792  -2,215  -0.1%    2.3%  Number of returns with taxable Social Security benefits
365           11       $100,000 under $200,000  c02500_nnz   4,234,224   4,238,458   4,234   0.1%   -3.7%  Number of returns with taxable Social Security benefits
236           12       $200,000 under $500,000  c02500_nnz   1,146,531   1,147,678   1,147   0.1%   -9.6%  Number of returns with taxable Social Security benefits
124           13     $500,000 under $1,000,000  c02500_nnz     177,386     177,563     177   0.1%   10.0%  Number of returns with taxable Social Security benefits
129           14   $1,000,000 under $1,500,000  c02500_nnz      39,827      39,867      40   0.1%   10.2%  Number of returns with taxable Social Security benefits
133           15   $1,500,000 under $2,000,000  c02500_nnz      16,559      16,576      17   0.1%   30.9%  Number of returns with taxable Social Security benefits
149           16   $2,000,000 under $5,000,000  c02500_nnz      24,853      24,878      25   0.1%   26.9%  Number of returns with taxable Social Security benefits
713           17  $5,000,000 under $10,000,000  c02500_nnz       6,196       6,197       1   0.0%   35.9%  Number of returns with taxable Social Security benefits
102           18           $10,000,000 or more  c02500_nnz       3,954       3,958       4   0.1%    1.2%  Number of returns with taxable Social Security benefits

     common_stub                      incrange     pufvar           target              puf          diff  pdiff  ipdiff                       column_description
662            0                   All returns  e26270pos  833,430,151,000  832,941,917,568  -488,233,432  -0.1%  -18.2%  Partnership or S corporation net income
741            1                  Under $5,000  e26270pos    6,965,822,000    6,966,220,859       398,859   0.0%  -43.7%  Partnership or S corporation net income
627            2          $5,000 under $10,000  e26270pos      686,865,000      687,482,958       617,958   0.1%  -39.0%  Partnership or S corporation net income
125            3         $10,000 under $15,000  e26270pos    1,042,515,000    1,043,557,526     1,042,526   0.1%   11.6%  Partnership or S corporation net income
579            4         $15,000 under $20,000  e26270pos    1,064,545,000    1,063,480,464    -1,064,536  -0.1%   26.8%  Partnership or S corporation net income
457            5         $20,000 under $25,000  e26270pos    1,716,869,000    1,715,152,114    -1,716,886  -0.1%  -28.5%  Partnership or S corporation net income
536            6         $25,000 under $30,000  e26270pos    1,576,551,000    1,578,127,566     1,576,566   0.1%   15.6%  Partnership or S corporation net income
541            7         $30,000 under $40,000  e26270pos    4,795,472,000    4,790,676,483    -4,795,517  -0.1%  -30.0%  Partnership or S corporation net income
569            8         $40,000 under $50,000  e26270pos    4,885,683,000    4,880,797,278    -4,885,722  -0.1%   -6.7%  Partnership or S corporation net income
479            9         $50,000 under $75,000  e26270pos   14,200,026,000   14,185,825,835   -14,200,165  -0.1%    0.4%  Partnership or S corporation net income
480           10        $75,000 under $100,000  e26270pos   18,152,097,000   18,133,944,725   -18,152,275  -0.1%  -20.0%  Partnership or S corporation net income
575           11       $100,000 under $200,000  e26270pos   71,515,726,000   71,444,210,250   -71,515,750  -0.1%   -5.9%  Partnership or S corporation net income
368           12       $200,000 under $500,000  e26270pos  150,290,571,000  150,140,278,934  -150,292,066  -0.1%   -9.6%  Partnership or S corporation net income
295           13     $500,000 under $1,000,000  e26270pos  132,021,848,000  131,889,824,834  -132,023,166  -0.1%  -17.0%  Partnership or S corporation net income
291           14   $1,000,000 under $1,500,000  e26270pos   71,201,820,000   71,130,617,469   -71,202,531  -0.1%  -13.1%  Partnership or S corporation net income
311           15   $1,500,000 under $2,000,000  e26270pos   43,763,972,000   43,720,207,591   -43,764,409  -0.1%  -15.0%  Partnership or S corporation net income
306           16   $2,000,000 under $5,000,000  e26270pos  111,793,721,000  111,681,926,164  -111,794,836  -0.1%  -12.6%  Partnership or S corporation net income
726           17  $5,000,000 under $10,000,000  e26270pos   56,536,444,000   56,528,760,490    -7,683,510  -0.0%   -8.4%  Partnership or S corporation net income
194           18           $10,000,000 or more  e26270pos  141,219,605,000  141,360,826,028   141,221,028   0.1%  -47.4%  Partnership or S corporation net income

     common_stub                      incrange         pufvar     target        puf    diff  pdiff  ipdiff                                              column_description
664            0                   All returns  e26270pos_nnz  6,240,408  6,236,787  -3,621  -0.1%   -7.2%  Number of returns with partnership or S corporation net income
736            1                  Under $5,000  e26270pos_nnz    162,632    162,646      14   0.0%  -45.6%  Number of returns with partnership or S corporation net income
618            2          $5,000 under $10,000  e26270pos_nnz     92,439     92,353     -86  -0.1%  -30.3%  Number of returns with partnership or S corporation net income
122            3         $10,000 under $15,000  e26270pos_nnz    115,968    116,084     116   0.1%   13.2%  Number of returns with partnership or S corporation net income
555            4         $15,000 under $20,000  e26270pos_nnz    101,344    101,445     101   0.1%   24.3%  Number of returns with partnership or S corporation net income
517            5         $20,000 under $25,000  e26270pos_nnz    138,864    139,003     139   0.1%  -14.6%  Number of returns with partnership or S corporation net income
484            6         $25,000 under $30,000  e26270pos_nnz    122,819    122,696    -123  -0.1%    1.5%  Number of returns with partnership or S corporation net income
407            7         $30,000 under $40,000  e26270pos_nnz    279,552    279,272    -280  -0.1%  -30.8%  Number of returns with partnership or S corporation net income
475            8         $40,000 under $50,000  e26270pos_nnz    261,439    261,178    -261  -0.1%   -9.1%  Number of returns with partnership or S corporation net income
626            9         $50,000 under $75,000  e26270pos_nnz    623,153    623,714     561   0.1%    4.5%  Number of returns with partnership or S corporation net income
470           10        $75,000 under $100,000  e26270pos_nnz    642,516    641,873    -643  -0.1%  -14.2%  Number of returns with partnership or S corporation net income
433           11       $100,000 under $200,000  e26270pos_nnz  1,646,657  1,645,010  -1,647  -0.1%   -5.4%  Number of returns with partnership or S corporation net income
439           12       $200,000 under $500,000  e26270pos_nnz  1,328,248  1,326,920  -1,328  -0.1%   -4.4%  Number of returns with partnership or S corporation net income
392           13     $500,000 under $1,000,000  e26270pos_nnz    443,879    443,435    -444  -0.1%   -8.9%  Number of returns with partnership or S corporation net income
220           14   $1,000,000 under $1,500,000  e26270pos_nnz    121,853    121,975     122   0.1%   -4.0%  Number of returns with partnership or S corporation net income
202           15   $1,500,000 under $2,000,000  e26270pos_nnz     51,640     51,692      52   0.1%    1.5%  Number of returns with partnership or S corporation net income
233           16   $2,000,000 under $5,000,000  e26270pos_nnz     76,700     76,777      77   0.1%   -1.6%  Number of returns with partnership or S corporation net income
718           17  $5,000,000 under $10,000,000  e26270pos_nnz     18,695     18,691      -4  -0.0%    4.0%  Number of returns with partnership or S corporation net income
128           18           $10,000,000 or more  e26270pos_nnz     12,010     12,022      12   0.1%  -11.1%  Number of returns with partnership or S corporation net income

     common_stub                      incrange     pufvar            target               puf         diff  pdiff  ipdiff                     column_description
705            0                   All returns  e26270neg  -153,150,406,000  -153,188,295,767  -37,889,767   0.0%    7.7%  Partnership or S corporation net loss
655            1                  Under $5,000  e26270neg   -63,385,900,000   -63,426,378,658  -40,478,658   0.1%    0.3%  Partnership or S corporation net loss
636            2          $5,000 under $10,000  e26270neg      -667,230,000      -666,673,262      556,738  -0.1%   15.3%  Partnership or S corporation net loss
519            3         $10,000 under $15,000  e26270neg      -737,049,000      -737,786,056     -737,056   0.1%  -11.2%  Partnership or S corporation net loss
109            4         $15,000 under $20,000  e26270neg      -532,507,000      -533,039,513     -532,513   0.1%   37.2%  Partnership or S corporation net loss
91             5         $20,000 under $25,000  e26270neg      -710,376,000      -711,086,386     -710,386   0.1%   51.3%  Partnership or S corporation net loss
570            6         $25,000 under $30,000  e26270neg      -805,577,000      -806,382,583     -805,583   0.1%  -23.8%  Partnership or S corporation net loss
566            7         $30,000 under $40,000  e26270neg    -1,720,413,000    -1,722,133,428   -1,720,428   0.1%   25.4%  Partnership or S corporation net loss
520            8         $40,000 under $50,000  e26270neg    -2,200,704,000    -2,198,503,275    2,200,725  -0.1%  -20.6%  Partnership or S corporation net loss
461            9         $50,000 under $75,000  e26270neg    -4,611,892,000    -4,607,280,063    4,611,937  -0.1%  -11.6%  Partnership or S corporation net loss
97            10        $75,000 under $100,000  e26270neg    -3,622,695,000    -3,626,317,738   -3,622,738   0.1%   58.0%  Partnership or S corporation net loss
553           11       $100,000 under $200,000  e26270neg   -10,487,846,000   -10,498,333,942  -10,487,942   0.1%   40.1%  Partnership or S corporation net loss
576           12       $200,000 under $500,000  e26270neg   -11,619,566,000   -11,631,185,566  -11,619,566   0.1%   21.1%  Partnership or S corporation net loss
116           13     $500,000 under $1,000,000  e26270neg    -6,945,597,000    -6,952,542,672   -6,945,672   0.1%   40.3%  Partnership or S corporation net loss
99            14   $1,000,000 under $1,500,000  e26270neg    -3,604,348,000    -3,607,952,390   -3,604,390   0.1%   38.0%  Partnership or S corporation net loss
559           15   $1,500,000 under $2,000,000  e26270neg    -2,593,751,000    -2,591,157,226    2,593,774  -0.1%   23.9%  Partnership or S corporation net loss
528           16   $2,000,000 under $5,000,000  e26270neg    -7,767,942,000    -7,760,173,984    7,768,016  -0.1%   23.7%  Partnership or S corporation net loss
757           17  $5,000,000 under $10,000,000  e26270neg    -5,485,485,000    -5,485,491,742       -6,742   0.0%   78.1%  Partnership or S corporation net loss
572           18           $10,000,000 or more  e26270neg   -25,651,529,000   -25,625,877,283   25,651,717  -0.1%  -30.8%  Partnership or S corporation net loss

     common_stub                      incrange         pufvar     target        puf  diff  pdiff  ipdiff                                            column_description
747            0                   All returns  e26270neg_nnz  2,872,745  2,872,845   100   0.0%    8.1%  Number of returns with partnership or S corporation net loss
727            1                  Under $5,000  e26270neg_nnz    373,747    373,795    48   0.0%   -8.4%  Number of returns with partnership or S corporation net loss
619            2          $5,000 under $10,000  e26270neg_nnz     69,107     69,042   -65  -0.1%  -32.2%  Number of returns with partnership or S corporation net loss
120            3         $10,000 under $15,000  e26270neg_nnz     59,219     59,278    59   0.1%   17.8%  Number of returns with partnership or S corporation net loss
532            4         $15,000 under $20,000  e26270neg_nnz     54,968     54,913   -55  -0.1%  -17.6%  Number of returns with partnership or S corporation net loss
131            5         $20,000 under $25,000  e26270neg_nnz     54,237     54,291    54   0.1%   25.7%  Number of returns with partnership or S corporation net loss
500            6         $25,000 under $30,000  e26270neg_nnz     65,233     65,168   -65  -0.1%  -17.2%  Number of returns with partnership or S corporation net loss
578            7         $30,000 under $40,000  e26270neg_nnz    115,428    115,313  -115  -0.1%   16.0%  Number of returns with partnership or S corporation net loss
546            8         $40,000 under $50,000  e26270neg_nnz    137,185    137,048  -137  -0.1%   -7.5%  Number of returns with partnership or S corporation net loss
538            9         $50,000 under $75,000  e26270neg_nnz    324,532    324,207  -325  -0.1%    0.2%  Number of returns with partnership or S corporation net loss
547           10        $75,000 under $100,000  e26270neg_nnz    311,410    311,099  -311  -0.1%   11.7%  Number of returns with partnership or S corporation net loss
529           11       $100,000 under $200,000  e26270neg_nnz    701,622    702,324   702   0.1%   18.0%  Number of returns with partnership or S corporation net loss
413           12       $200,000 under $500,000  e26270neg_nnz    406,948    407,355   407   0.1%   18.0%  Number of returns with partnership or S corporation net loss
511           13     $500,000 under $1,000,000  e26270neg_nnz    111,970    111,858  -112  -0.1%   16.4%  Number of returns with partnership or S corporation net loss
545           14   $1,000,000 under $1,500,000  e26270neg_nnz     31,954     31,922   -32  -0.1%   18.8%  Number of returns with partnership or S corporation net loss
548           15   $1,500,000 under $2,000,000  e26270neg_nnz     15,383     15,398    15   0.1%   24.2%  Number of returns with partnership or S corporation net loss
207           16   $2,000,000 under $5,000,000  e26270neg_nnz     25,811     25,837    26   0.1%   19.0%  Number of returns with partnership or S corporation net loss
745           17  $5,000,000 under $10,000,000  e26270neg_nnz      7,902      7,902    -0  -0.0%   41.1%  Number of returns with partnership or S corporation net loss
98            18           $10,000,000 or more  e26270neg_nnz      6,089      6,095     6   0.1%   15.1%  Number of returns with partnership or S corporation net loss

     common_stub                      incrange  pufvar           target             puf            diff   pdiff  ipdiff              column_description
25             0                   All returns  c17000  102,533,387,000  95,510,618,000  -7,022,769,000   -6.8%   -4.8%  Total medical expenses, capped
4              1                  Under $5,000  c17000    2,083,179,000     347,072,880  -1,736,106,120  -83.3%  -98.8%  Total medical expenses, capped
3              2          $5,000 under $10,000  c17000    2,740,757,000     299,710,236  -2,441,046,764  -89.1%  -98.3%  Total medical expenses, capped
12             3         $10,000 under $15,000  c17000    4,125,665,000   2,168,948,157  -1,956,716,843  -47.4%  -63.2%  Total medical expenses, capped
15             4         $15,000 under $20,000  c17000    3,751,696,000   2,785,456,288    -966,239,712  -25.8%  -18.8%  Total medical expenses, capped
427            5         $20,000 under $25,000  c17000    5,229,600,000   5,224,370,348      -5,229,652   -0.1%  -35.7%  Total medical expenses, capped
512            6         $25,000 under $30,000  c17000    4,945,427,000   4,950,372,475       4,945,475    0.1%   -0.0%  Total medical expenses, capped
568            7         $30,000 under $40,000  c17000    8,597,500,000   8,606,097,569       8,597,569    0.1%   -3.1%  Total medical expenses, capped
567            8         $40,000 under $50,000  c17000    7,853,577,000   7,861,430,643       7,853,643    0.1%    8.9%  Total medical expenses, capped
230            9         $50,000 under $75,000  c17000   20,123,676,000  20,143,799,878      20,123,878    0.1%    6.7%  Total medical expenses, capped
180           10        $75,000 under $100,000  c17000   15,143,374,000  15,158,517,527      15,143,527    0.1%   10.5%  Total medical expenses, capped
505           11       $100,000 under $200,000  c17000   20,972,018,000  20,992,990,222      20,972,222    0.1%    4.0%  Total medical expenses, capped
279           12       $200,000 under $500,000  c17000    6,097,123,000   6,103,220,184       6,097,184    0.1%   12.1%  Total medical expenses, capped
442           13     $500,000 under $1,000,000  c17000      557,017,000     557,574,023         557,023    0.1%   14.4%  Total medical expenses, capped
504           14   $1,000,000 under $1,500,000  c17000      180,241,000     180,421,243         180,243    0.1%  -24.8%  Total medical expenses, capped
564           15   $1,500,000 under $2,000,000  c17000       66,152,000      66,085,847         -66,153   -0.1%  -28.3%  Total medical expenses, capped
571           16   $2,000,000 under $5,000,000  c17000       51,442,000      51,493,442          51,442    0.1%   15.1%  Total medical expenses, capped
18            17  $5,000,000 under $10,000,000  c17000       14,940,000      13,057,039      -1,882,961  -12.6%  -62.9%  Total medical expenses, capped
758           18           $10,000,000 or more  c17000                0               0               0    nan%    nan%  Total medical expenses, capped

     common_stub                      incrange      pufvar      target        puf      diff   pdiff  ipdiff                                     column_description
28             0                   All returns  c17000_nnz  10,171,257  9,650,995  -520,262   -5.1%   -3.2%  Number of returns with total medical expenses, capped
9              1                  Under $5,000  c17000_nnz     212,297     70,293  -142,004  -66.9%  -96.9%  Number of returns with total medical expenses, capped
5              2          $5,000 under $10,000  c17000_nnz     306,402     83,695  -222,707  -72.7%  -95.3%  Number of returns with total medical expenses, capped
14             3         $10,000 under $15,000  c17000_nnz     447,636    331,770  -115,866  -25.9%  -53.7%  Number of returns with total medical expenses, capped
24             4         $15,000 under $20,000  c17000_nnz     448,125    403,824   -44,301   -9.9%  -23.8%  Number of returns with total medical expenses, capped
404            5         $20,000 under $25,000  c17000_nnz     516,835    516,318      -517   -0.1%  -25.5%  Number of returns with total medical expenses, capped
530            6         $25,000 under $30,000  c17000_nnz     537,846    537,308      -538   -0.1%    0.8%  Number of returns with total medical expenses, capped
492            7         $30,000 under $40,000  c17000_nnz   1,014,838  1,013,823    -1,015   -0.1%   -3.8%  Number of returns with total medical expenses, capped
436            8         $40,000 under $50,000  c17000_nnz     930,912    931,843       931    0.1%    9.9%  Number of returns with total medical expenses, capped
223            9         $50,000 under $75,000  c17000_nnz   2,172,724  2,174,897     2,173    0.1%    8.1%  Number of returns with total medical expenses, capped
171           10        $75,000 under $100,000  c17000_nnz   1,490,416  1,491,906     1,490    0.1%   16.2%  Number of returns with total medical expenses, capped
354           11       $100,000 under $200,000  c17000_nnz   1,821,297  1,823,118     1,821    0.1%    7.5%  Number of returns with total medical expenses, capped
521           12       $200,000 under $500,000  c17000_nnz     258,702    258,961       259    0.1%   14.7%  Number of returns with total medical expenses, capped
515           13     $500,000 under $1,000,000  c17000_nnz      10,654     10,665        11    0.1%   10.8%  Number of returns with total medical expenses, capped
499           14   $1,000,000 under $1,500,000  c17000_nnz       1,791      1,789        -2   -0.1%  -18.6%  Number of returns with total medical expenses, capped
577           15   $1,500,000 under $2,000,000  c17000_nnz         434        434         0    0.1%    5.8%  Number of returns with total medical expenses, capped
565           16   $2,000,000 under $5,000,000  c17000_nnz         317        317        -0   -0.1%   16.5%  Number of returns with total medical expenses, capped
23            17  $5,000,000 under $10,000,000  c17000_nnz          30         33         3   10.6%  -20.4%  Number of returns with total medical expenses, capped
759           18           $10,000,000 or more  c17000_nnz           0          0         0    nan%    nan%  Number of returns with total medical expenses, capped

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff    column_description
647            0                   All returns  c18300  624,820,806,000  625,265,899,476  445,093,476   0.1%    2.9%  Taxes paid deduction
474            1                  Under $5,000  c18300    1,187,308,000    1,186,120,680   -1,187,320  -0.1%  -85.9%  Taxes paid deduction
594            2          $5,000 under $10,000  c18300    1,380,137,000    1,381,503,855    1,366,855   0.1%  -87.9%  Taxes paid deduction
329            3         $10,000 under $15,000  c18300    2,237,396,000    2,235,158,582   -2,237,418  -0.1%  -41.8%  Taxes paid deduction
409            4         $15,000 under $20,000  c18300    2,600,280,000    2,597,679,694   -2,600,306  -0.1%  -25.5%  Taxes paid deduction
537            5         $20,000 under $25,000  c18300    3,165,743,000    3,162,577,227   -3,165,773  -0.1%   -8.8%  Taxes paid deduction
275            6         $25,000 under $30,000  c18300    3,795,312,000    3,799,107,350    3,795,350   0.1%   10.4%  Taxes paid deduction
444            7         $30,000 under $40,000  c18300    9,995,943,000    9,985,946,958   -9,996,042  -0.1%   -1.3%  Taxes paid deduction
296            8         $40,000 under $50,000  c18300   13,372,101,000   13,385,473,234   13,372,234   0.1%    7.0%  Taxes paid deduction
165            9         $50,000 under $75,000  c18300   43,745,198,000   43,788,943,642   43,745,642   0.1%   11.4%  Taxes paid deduction
178           10        $75,000 under $100,000  c18300   53,779,029,000   53,832,808,573   53,779,573   0.1%    6.6%  Taxes paid deduction
253           11       $100,000 under $200,000  c18300  173,508,491,000  173,682,001,227  173,510,227   0.1%   10.9%  Taxes paid deduction
229           12       $200,000 under $500,000  c18300  135,599,463,000  135,735,063,822  135,600,822   0.1%   10.4%  Taxes paid deduction
181           13     $500,000 under $1,000,000  c18300   52,780,559,000   52,833,340,092   52,781,092   0.1%    4.9%  Taxes paid deduction
658           14   $1,000,000 under $1,500,000  c18300   21,061,358,000   21,074,167,752   12,809,752   0.1%    0.8%  Taxes paid deduction
398           15   $1,500,000 under $2,000,000  c18300   12,159,703,000   12,147,543,176  -12,159,824  -0.1%    2.2%  Taxes paid deduction
384           16   $2,000,000 under $5,000,000  c18300   30,750,520,000   30,781,270,826   30,750,826   0.1%   -6.3%  Taxes paid deduction
734           17  $5,000,000 under $10,000,000  c18300   16,976,859,000   16,978,511,651    1,652,651   0.0%    1.5%  Taxes paid deduction
481           18           $10,000,000 or more  c18300   46,725,407,000   46,678,681,136  -46,725,864  -0.1%  -46.6%  Taxes paid deduction

     common_stub                      incrange      pufvar      target         puf     diff  pdiff  ipdiff                           column_description
596            0                   All returns  c18300_nnz  46,431,232  46,385,357  -45,875  -0.1%    1.2%  Number of returns with taxes paid deduction
93             1                  Under $5,000  c18300_nnz     252,607     252,860      253   0.1%  -64.9%  Number of returns with taxes paid deduction
591            2          $5,000 under $10,000  c18300_nnz     392,535     392,144     -391  -0.1%  -81.4%  Number of returns with taxes paid deduction
437            3         $10,000 under $15,000  c18300_nnz     628,196     627,568     -628  -0.1%  -34.0%  Number of returns with taxes paid deduction
396            4         $15,000 under $20,000  c18300_nnz     730,378     729,648     -730  -0.1%  -20.1%  Number of returns with taxes paid deduction
502            5         $20,000 under $25,000  c18300_nnz     893,381     892,488     -893  -0.1%  -16.6%  Number of returns with taxes paid deduction
402            6         $25,000 under $30,000  c18300_nnz   1,075,256   1,074,181   -1,075  -0.1%   -2.1%  Number of returns with taxes paid deduction
353            7         $30,000 under $40,000  c18300_nnz   2,429,959   2,427,529   -2,430  -0.1%   -4.6%  Number of returns with taxes paid deduction
305            8         $40,000 under $50,000  c18300_nnz   2,945,808   2,942,862   -2,946  -0.1%   -2.3%  Number of returns with taxes paid deduction
334            9         $50,000 under $75,000  c18300_nnz   7,676,815   7,669,138   -7,677  -0.1%    3.1%  Number of returns with taxes paid deduction
378           10        $75,000 under $100,000  c18300_nnz   7,122,807   7,115,684   -7,123  -0.1%    0.9%  Number of returns with taxes paid deduction
274           11       $100,000 under $200,000  c18300_nnz  15,093,063  15,077,970  -15,093  -0.1%    6.4%  Number of returns with taxes paid deduction
331           12       $200,000 under $500,000  c18300_nnz   5,799,775   5,793,975   -5,800  -0.1%    6.6%  Number of returns with taxes paid deduction
469           13     $500,000 under $1,000,000  c18300_nnz     938,552     937,613     -939  -0.1%    5.9%  Number of returns with taxes paid deduction
450           14   $1,000,000 under $1,500,000  c18300_nnz     202,165     201,963     -202  -0.1%    6.3%  Number of returns with taxes paid deduction
423           15   $1,500,000 under $2,000,000  c18300_nnz      81,921      81,839      -82  -0.1%   11.8%  Number of returns with taxes paid deduction
383           16   $2,000,000 under $5,000,000  c18300_nnz     118,517     118,398     -119  -0.1%    4.5%  Number of returns with taxes paid deduction
700           17  $5,000,000 under $10,000,000  c18300_nnz      29,894      29,885       -9  -0.0%   18.9%  Number of returns with taxes paid deduction
675           18           $10,000,000 or more  c18300_nnz      19,603      19,612        9   0.0%   -1.9%  Number of returns with taxes paid deduction

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff       column_description
632            0                   All returns  c19200  313,944,112,000  314,213,933,255  269,821,255   0.1%   15.1%  Interest paid deduction
101            1                  Under $5,000  c19200      905,316,000      904,410,674     -905,326  -0.1%  -95.4%  Interest paid deduction
607            2          $5,000 under $10,000  c19200    1,367,400,000    1,366,077,052   -1,322,948  -0.1%  -95.6%  Interest paid deduction
362            3         $10,000 under $15,000  c19200    2,112,627,000    2,110,514,352   -2,112,648  -0.1%  -44.4%  Interest paid deduction
372            4         $15,000 under $20,000  c19200    2,678,998,000    2,676,318,975   -2,679,025  -0.1%  -36.9%  Interest paid deduction
431            5         $20,000 under $25,000  c19200    2,935,335,000    2,932,399,636   -2,935,364  -0.1%  -13.2%  Interest paid deduction
693            6         $25,000 under $30,000  c19200    3,508,274,000    3,509,576,814    1,302,814   0.0%   13.3%  Interest paid deduction
324            7         $30,000 under $40,000  c19200    8,954,927,000    8,963,882,016    8,955,016   0.1%   16.3%  Interest paid deduction
379            8         $40,000 under $50,000  c19200   12,318,979,000   12,331,298,101   12,319,101   0.1%    5.8%  Interest paid deduction
198            9         $50,000 under $75,000  c19200   36,871,581,000   36,908,452,952   36,871,952   0.1%   16.8%  Interest paid deduction
140           10        $75,000 under $100,000  c19200   42,084,075,000   42,126,159,508   42,084,508   0.1%   12.7%  Interest paid deduction
250           11       $100,000 under $200,000  c19200  108,901,809,000  109,010,711,899  108,902,899   0.1%   22.3%  Interest paid deduction
222           12       $200,000 under $500,000  c19200   58,901,837,000   58,960,739,428   58,902,428   0.1%   25.0%  Interest paid deduction
138           13     $500,000 under $1,000,000  c19200   14,521,291,000   14,535,812,441   14,521,441   0.1%   19.3%  Interest paid deduction
183           14   $1,000,000 under $1,500,000  c19200    3,995,393,000    3,999,388,433    3,995,433   0.1%    9.9%  Interest paid deduction
137           15   $1,500,000 under $2,000,000  c19200    1,959,456,000    1,961,415,476    1,959,476   0.1%   14.8%  Interest paid deduction
573           16   $2,000,000 under $5,000,000  c19200    3,928,231,000    3,924,302,741   -3,928,259  -0.1%   -8.0%  Interest paid deduction
751           17  $5,000,000 under $10,000,000  c19200    1,862,252,000    1,862,279,147       27,147   0.0%  -15.1%  Interest paid deduction
422           18           $10,000,000 or more  c19200    6,136,330,000    6,130,193,609   -6,136,391  -0.1%  -69.0%  Interest paid deduction

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                              column_description
609            0                   All returns  c19200_nnz  34,327,403  34,360,588  33,185   0.1%    7.5%  Number of returns with interest paid deduction
147            1                  Under $5,000  c19200_nnz     135,863     135,999     136   0.1%  -91.9%  Number of returns with interest paid deduction
610            2          $5,000 under $10,000  c19200_nnz     213,034     212,829    -205  -0.1%  -95.0%  Number of returns with interest paid deduction
438            3         $10,000 under $15,000  c19200_nnz     348,951     348,602    -349  -0.1%  -42.2%  Number of returns with interest paid deduction
254            4         $15,000 under $20,000  c19200_nnz     377,194     377,571     377   0.1%  -20.4%  Number of returns with interest paid deduction
162            5         $20,000 under $25,000  c19200_nnz     433,960     434,394     434   0.1%   -2.1%  Number of returns with interest paid deduction
227            6         $25,000 under $30,000  c19200_nnz     545,155     545,700     545   0.1%   15.7%  Number of returns with interest paid deduction
