
Regrown reweighted puf, ipopt method, compared to IRS values, run on 2020-11-19

Data are for filers only, using IRS filing requirements plus estimates of likely filing.

This report is in 3 sections:
  1. Summary report for all variables, summarized over all filers
  2. Detailed report by AGI range for each variable
  3. Table that provides details on puf variables and their mappings to irs data

1. Summary report for all variables, summarized over all filers:

     common_stub     incrange         pufvar              target                 puf            diff  pdiff  ipdiff                                                                    column_description
436            9         $50,000 under $75,000  c02500   65,701,381,000   65,635,678,969   -65,702,031  -0.1%    3.3%  Taxable Social Security benefits
179           10        $75,000 under $100,000  c02500   64,116,496,000   64,180,613,144    64,117,144   0.1%    4.1%  Taxable Social Security benefits
330           11       $100,000 under $200,000  c02500   99,970,116,000   99,870,144,888   -99,971,112  -0.1%   -7.1%  Taxable Social Security benefits
598           12       $200,000 under $500,000  c02500   30,785,150,000   30,756,038,617   -29,111,383  -0.1%  -19.9%  Taxable Social Security benefits
593           13     $500,000 under $1,000,000  c02500    5,163,685,000    5,158,626,958    -5,058,042  -0.1%   -0.4%  Taxable Social Security benefits
633           14   $1,000,000 under $1,500,000  c02500    1,181,596,000    1,180,916,290      -679,710  -0.1%   -2.9%  Taxable Social Security benefits
614           15   $1,500,000 under $2,000,000  c02500      499,697,000      499,315,480      -381,520  -0.1%   18.9%  Taxable Social Security benefits
664           16   $2,000,000 under $5,000,000  c02500      766,436,000      766,256,819      -179,181  -0.0%   11.6%  Taxable Social Security benefits
679           17  $5,000,000 under $10,000,000  c02500      196,265,000      196,239,307       -25,693  -0.0%   19.8%  Taxable Social Security benefits
620           18           $10,000,000 or more  c02500      132,245,000      132,147,269       -97,731  -0.1%   -7.7%  Taxable Social Security benefits

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                                       column_description
609            0                   All returns  c02500_nnz  20,929,431  20,946,740  17,309   0.1%    2.4%  Number of returns with taxable Social Security benefits
536            1                  Under $5,000  c02500_nnz      25,697      25,671     -26  -0.1%  -79.8%  Number of returns with taxable Social Security benefits
16             2          $5,000 under $10,000  c02500_nnz      44,872      54,390   9,518  21.2%  -85.3%  Number of returns with taxable Social Security benefits
350            3         $10,000 under $15,000  c02500_nnz     185,390     185,575     185   0.1%  -27.1%  Number of returns with taxable Social Security benefits
161            4         $15,000 under $20,000  c02500_nnz     860,783     861,644     861   0.1%  -18.2%  Number of returns with taxable Social Security benefits
208            5         $20,000 under $25,000  c02500_nnz   1,345,904   1,347,250   1,346   0.1%   -8.0%  Number of returns with taxable Social Security benefits
193            6         $25,000 under $30,000  c02500_nnz   1,243,664   1,244,908   1,244   0.1%   23.2%  Number of returns with taxable Social Security benefits
173            7         $30,000 under $40,000  c02500_nnz   2,200,016   2,202,216   2,200   0.1%   10.7%  Number of returns with taxable Social Security benefits
530            8         $40,000 under $50,000  c02500_nnz   1,837,609   1,839,447   1,838   0.1%   17.8%  Number of returns with taxable Social Security benefits
615            9         $50,000 under $75,000  c02500_nnz   4,322,960   4,319,672  -3,288  -0.1%    4.1%  Number of returns with taxable Social Security benefits
624           10        $75,000 under $100,000  c02500_nnz   3,213,007   3,210,792  -2,215  -0.1%    2.3%  Number of returns with taxable Social Security benefits
370           11       $100,000 under $200,000  c02500_nnz   4,234,224   4,238,458   4,234   0.1%   -3.7%  Number of returns with taxable Social Security benefits
260           12       $200,000 under $500,000  c02500_nnz   1,146,531   1,147,678   1,147   0.1%   -9.6%  Number of returns with taxable Social Security benefits
155           13     $500,000 under $1,000,000  c02500_nnz     177,386     177,563     177   0.1%   10.0%  Number of returns with taxable Social Security benefits
154           14   $1,000,000 under $1,500,000  c02500_nnz      39,827      39,867      40   0.1%   10.2%  Number of returns with taxable Social Security benefits
148           15   $1,500,000 under $2,000,000  c02500_nnz      16,559      16,576      17   0.1%   30.9%  Number of returns with taxable Social Security benefits
159           16   $2,000,000 under $5,000,000  c02500_nnz      24,853      24,878      25   0.1%   26.9%  Number of returns with taxable Social Security benefits
658           17  $5,000,000 under $10,000,000  c02500_nnz       6,196       6,198       2   0.0%   35.9%  Number of returns with taxable Social Security benefits
108           18           $10,000,000 or more  c02500_nnz       3,954       3,958       4   0.1%    1.2%  Number of returns with taxable Social Security benefits

     common_stub                      incrange     pufvar           target              puf          diff  pdiff  ipdiff                       column_description
632            0                   All returns  e26270pos  833,430,151,000  832,945,795,686  -484,355,314  -0.1%  -18.2%  Partnership or S corporation net income
142            1                  Under $5,000  e26270pos    6,965,822,000    6,972,787,894     6,965,894   0.1%  -43.7%  Partnership or S corporation net income
714            2          $5,000 under $10,000  e26270pos      686,865,000      686,857,834        -7,166  -0.0%  -39.0%  Partnership or S corporation net income
558            3         $10,000 under $15,000  e26270pos    1,042,515,000    1,043,557,525     1,042,525   0.1%   11.6%  Partnership or S corporation net income
567            4         $15,000 under $20,000  e26270pos    1,064,545,000    1,063,480,445    -1,064,555  -0.1%   26.8%  Partnership or S corporation net income
459            5         $20,000 under $25,000  e26270pos    1,716,869,000    1,715,152,114    -1,716,886  -0.1%  -28.5%  Partnership or S corporation net income
545            6         $25,000 under $30,000  e26270pos    1,576,551,000    1,578,127,566     1,576,566   0.1%   15.6%  Partnership or S corporation net income
475            7         $30,000 under $40,000  e26270pos    4,795,472,000    4,790,676,481    -4,795,519  -0.1%  -30.0%  Partnership or S corporation net income
559            8         $40,000 under $50,000  e26270pos    4,885,683,000    4,880,797,272    -4,885,728  -0.1%   -6.7%  Partnership or S corporation net income
487            9         $50,000 under $75,000  e26270pos   14,200,026,000   14,185,825,835   -14,200,165  -0.1%    0.4%  Partnership or S corporation net income
486           10        $75,000 under $100,000  e26270pos   18,152,097,000   18,133,944,725   -18,152,275  -0.1%  -20.0%  Partnership or S corporation net income
581           11       $100,000 under $200,000  e26270pos   71,515,726,000   71,444,209,991   -71,516,009  -0.1%   -5.9%  Partnership or S corporation net income
374           12       $200,000 under $500,000  e26270pos  150,290,571,000  150,140,278,934  -150,292,066  -0.1%   -9.6%  Partnership or S corporation net income
278           13     $500,000 under $1,000,000  e26270pos  132,021,848,000  131,889,824,834  -132,023,166  -0.1%  -17.0%  Partnership or S corporation net income
277           14   $1,000,000 under $1,500,000  e26270pos   71,201,820,000   71,130,617,469   -71,202,531  -0.1%  -13.1%  Partnership or S corporation net income
284           15   $1,500,000 under $2,000,000  e26270pos   43,763,972,000   43,720,207,591   -43,764,409  -0.1%  -15.0%  Partnership or S corporation net income
276           16   $2,000,000 under $5,000,000  e26270pos  111,793,721,000  111,681,926,163  -111,794,837  -0.1%  -12.6%  Partnership or S corporation net income
672           17  $5,000,000 under $10,000,000  e26270pos   56,536,444,000   56,526,696,990    -9,747,010  -0.0%   -8.4%  Partnership or S corporation net income
211           18           $10,000,000 or more  e26270pos  141,219,605,000  141,360,826,023   141,221,023   0.1%  -47.4%  Partnership or S corporation net income

     common_stub                      incrange         pufvar     target        puf    diff  pdiff  ipdiff                                              column_description
641            0                   All returns  e26270pos_nnz  6,240,408  6,237,087  -3,321  -0.1%   -7.2%  Number of returns with partnership or S corporation net income
120            1                  Under $5,000  e26270pos_nnz    162,632    162,795     163   0.1%  -45.6%  Number of returns with partnership or S corporation net income
708            2          $5,000 under $10,000  e26270pos_nnz     92,439     92,442       3   0.0%  -30.3%  Number of returns with partnership or S corporation net income
535            3         $10,000 under $15,000  e26270pos_nnz    115,968    116,084     116   0.1%   13.2%  Number of returns with partnership or S corporation net income
129            4         $15,000 under $20,000  e26270pos_nnz    101,344    101,445     101   0.1%   24.3%  Number of returns with partnership or S corporation net income
521            5         $20,000 under $25,000  e26270pos_nnz    138,864    139,003     139   0.1%  -14.6%  Number of returns with partnership or S corporation net income
494            6         $25,000 under $30,000  e26270pos_nnz    122,819    122,696    -123  -0.1%    1.5%  Number of returns with partnership or S corporation net income
341            7         $30,000 under $40,000  e26270pos_nnz    279,552    279,272    -280  -0.1%  -30.8%  Number of returns with partnership or S corporation net income
456            8         $40,000 under $50,000  e26270pos_nnz    261,439    261,178    -261  -0.1%   -9.1%  Number of returns with partnership or S corporation net income
568            9         $50,000 under $75,000  e26270pos_nnz    623,153    623,776     623   0.1%    4.5%  Number of returns with partnership or S corporation net income
464           10        $75,000 under $100,000  e26270pos_nnz    642,516    641,873    -643  -0.1%  -14.2%  Number of returns with partnership or S corporation net income
440           11       $100,000 under $200,000  e26270pos_nnz  1,646,657  1,645,010  -1,647  -0.1%   -5.4%  Number of returns with partnership or S corporation net income
468           12       $200,000 under $500,000  e26270pos_nnz  1,328,248  1,326,920  -1,328  -0.1%   -4.4%  Number of returns with partnership or S corporation net income
337           13     $500,000 under $1,000,000  e26270pos_nnz    443,879    443,435    -444  -0.1%   -8.9%  Number of returns with partnership or S corporation net income
259           14   $1,000,000 under $1,500,000  e26270pos_nnz    121,853    121,975     122   0.1%   -4.0%  Number of returns with partnership or S corporation net income
210           15   $1,500,000 under $2,000,000  e26270pos_nnz     51,640     51,692      52   0.1%    1.5%  Number of returns with partnership or S corporation net income
283           16   $2,000,000 under $5,000,000  e26270pos_nnz     76,700     76,777      77   0.1%   -1.6%  Number of returns with partnership or S corporation net income
669           17  $5,000,000 under $10,000,000  e26270pos_nnz     18,695     18,691      -4  -0.0%    4.0%  Number of returns with partnership or S corporation net income
149           18           $10,000,000 or more  e26270pos_nnz     12,010     12,022      12   0.1%  -11.1%  Number of returns with partnership or S corporation net income

     common_stub                      incrange     pufvar            target               puf         diff  pdiff  ipdiff                     column_description
640            0                   All returns  e26270neg  -153,150,406,000  -153,232,644,282  -82,238,282   0.1%    7.7%  Partnership or S corporation net loss
102            1                  Under $5,000  e26270neg   -63,385,900,000   -63,449,286,632  -63,386,632   0.1%    0.3%  Partnership or S corporation net loss
719            2          $5,000 under $10,000  e26270neg      -667,230,000      -667,229,150          850  -0.0%   15.3%  Partnership or S corporation net loss
561            3         $10,000 under $15,000  e26270neg      -737,049,000      -737,786,056     -737,056   0.1%  -11.2%  Partnership or S corporation net loss
98             4         $15,000 under $20,000  e26270neg      -532,507,000      -533,039,514     -532,514   0.1%   37.2%  Partnership or S corporation net loss
93             5         $20,000 under $25,000  e26270neg      -710,376,000      -711,086,386     -710,386   0.1%   51.3%  Partnership or S corporation net loss
577            6         $25,000 under $30,000  e26270neg      -805,577,000      -806,382,583     -805,583   0.1%  -23.8%  Partnership or S corporation net loss
110            7         $30,000 under $40,000  e26270neg    -1,720,413,000    -1,722,133,432   -1,720,432   0.1%   25.4%  Partnership or S corporation net loss
473            8         $40,000 under $50,000  e26270neg    -2,200,704,000    -2,198,503,274    2,200,726  -0.1%  -20.6%  Partnership or S corporation net loss
460            9         $50,000 under $75,000  e26270neg    -4,611,892,000    -4,607,280,063    4,611,937  -0.1%  -11.6%  Partnership or S corporation net loss
99            10        $75,000 under $100,000  e26270neg    -3,622,695,000    -3,626,317,738   -3,622,738   0.1%   58.0%  Partnership or S corporation net loss
555           11       $100,000 under $200,000  e26270neg   -10,487,846,000   -10,498,333,943  -10,487,943   0.1%   40.1%  Partnership or S corporation net loss
540           12       $200,000 under $500,000  e26270neg   -11,619,566,000   -11,631,185,676  -11,619,676   0.1%   21.1%  Partnership or S corporation net loss
307           13     $500,000 under $1,000,000  e26270neg    -6,945,597,000    -6,952,542,666   -6,945,666   0.1%   40.3%  Partnership or S corporation net loss
145           14   $1,000,000 under $1,500,000  e26270neg    -3,604,348,000    -3,607,952,385   -3,604,385   0.1%   38.0%  Partnership or S corporation net loss
458           15   $1,500,000 under $2,000,000  e26270neg    -2,593,751,000    -2,596,344,777   -2,593,777   0.1%   23.9%  Partnership or S corporation net loss
446           16   $2,000,000 under $5,000,000  e26270neg    -7,767,942,000    -7,775,710,019   -7,768,019   0.1%   23.7%  Partnership or S corporation net loss
710           17  $5,000,000 under $10,000,000  e26270neg    -5,485,485,000    -5,485,652,725     -167,725   0.0%   78.1%  Partnership or S corporation net loss
576           18           $10,000,000 or more  e26270neg   -25,651,529,000   -25,625,877,263   25,651,737  -0.1%  -30.8%  Partnership or S corporation net loss

     common_stub                      incrange         pufvar     target        puf  diff  pdiff  ipdiff                                            column_description
671            0                   All returns  e26270neg_nnz  2,872,745  2,873,268   523   0.0%    8.1%  Number of returns with partnership or S corporation net loss
101            1                  Under $5,000  e26270neg_nnz    373,747    374,121   374   0.1%   -8.4%  Number of returns with partnership or S corporation net loss
716            2          $5,000 under $10,000  e26270neg_nnz     69,107     69,106    -1  -0.0%  -32.2%  Number of returns with partnership or S corporation net loss
482            3         $10,000 under $15,000  e26270neg_nnz     59,219     59,278    59   0.1%   17.8%  Number of returns with partnership or S corporation net loss
524            4         $15,000 under $20,000  e26270neg_nnz     54,968     54,913   -55  -0.1%  -17.6%  Number of returns with partnership or S corporation net loss
146            5         $20,000 under $25,000  e26270neg_nnz     54,237     54,291    54   0.1%   25.7%  Number of returns with partnership or S corporation net loss
505            6         $25,000 under $30,000  e26270neg_nnz     65,233     65,168   -65  -0.1%  -17.2%  Number of returns with partnership or S corporation net loss
575            7         $30,000 under $40,000  e26270neg_nnz    115,428    115,313  -115  -0.1%   16.0%  Number of returns with partnership or S corporation net loss
526            8         $40,000 under $50,000  e26270neg_nnz    137,185    137,048  -137  -0.1%   -7.5%  Number of returns with partnership or S corporation net loss
533            9         $50,000 under $75,000  e26270neg_nnz    324,532    324,207  -325  -0.1%    0.2%  Number of returns with partnership or S corporation net loss
550           10        $75,000 under $100,000  e26270neg_nnz    311,410    311,099  -311  -0.1%   11.7%  Number of returns with partnership or S corporation net loss
531           11       $100,000 under $200,000  e26270neg_nnz    701,622    702,324   702   0.1%   18.0%  Number of returns with partnership or S corporation net loss
493           12       $200,000 under $500,000  e26270neg_nnz    406,948    407,355   407   0.1%   18.0%  Number of returns with partnership or S corporation net loss
564           13     $500,000 under $1,000,000  e26270neg_nnz    111,970    111,858  -112  -0.1%   16.4%  Number of returns with partnership or S corporation net loss
515           14   $1,000,000 under $1,500,000  e26270neg_nnz     31,954     31,986    32   0.1%   18.8%  Number of returns with partnership or S corporation net loss
552           15   $1,500,000 under $2,000,000  e26270neg_nnz     15,383     15,368   -15  -0.1%   24.2%  Number of returns with partnership or S corporation net loss
305           16   $2,000,000 under $5,000,000  e26270neg_nnz     25,811     25,837    26   0.1%   19.0%  Number of returns with partnership or S corporation net loss
711           17  $5,000,000 under $10,000,000  e26270neg_nnz      7,902      7,902    -0  -0.0%   41.1%  Number of returns with partnership or S corporation net loss
107           18           $10,000,000 or more  e26270neg_nnz      6,089      6,095     6   0.1%   15.1%  Number of returns with partnership or S corporation net loss

     common_stub                      incrange  pufvar           target             puf            diff   pdiff  ipdiff              column_description
32             0                   All returns  c17000  102,533,387,000  95,910,750,336  -6,622,636,664   -6.5%   -4.8%  Total medical expenses, capped
5              1                  Under $5,000  c17000    2,083,179,000     314,494,862  -1,768,684,138  -84.9%  -98.8%  Total medical expenses, capped
4              2          $5,000 under $10,000  c17000    2,740,757,000     333,780,572  -2,406,976,428  -87.8%  -98.3%  Total medical expenses, capped
9              3         $10,000 under $15,000  c17000    4,125,665,000   2,252,320,987  -1,873,344,013  -45.4%  -63.2%  Total medical expenses, capped
19             4         $15,000 under $20,000  c17000    3,751,696,000   3,135,863,482    -615,832,518  -16.4%  -18.8%  Total medical expenses, capped
479            5         $20,000 under $25,000  c17000    5,229,600,000   5,224,370,349      -5,229,651   -0.1%  -35.7%  Total medical expenses, capped
476            6         $25,000 under $30,000  c17000    4,945,427,000   4,950,372,476       4,945,476    0.1%   -0.0%  Total medical expenses, capped
525            7         $30,000 under $40,000  c17000    8,597,500,000   8,588,902,417      -8,597,583   -0.1%   -3.1%  Total medical expenses, capped
516            8         $40,000 under $50,000  c17000    7,853,577,000   7,845,723,347      -7,853,653   -0.1%    8.9%  Total medical expenses, capped
333            9         $50,000 under $75,000  c17000   20,123,676,000  20,143,799,877      20,123,877    0.1%    6.7%  Total medical expenses, capped
532           10        $75,000 under $100,000  c17000   15,143,374,000  15,158,517,519      15,143,519    0.1%   10.5%  Total medical expenses, capped
562           11       $100,000 under $200,000  c17000   20,972,018,000  20,992,990,209      20,972,209    0.1%    4.0%  Total medical expenses, capped
565           12       $200,000 under $500,000  c17000    6,097,123,000   6,103,220,178       6,097,178    0.1%   12.1%  Total medical expenses, capped
584           13     $500,000 under $1,000,000  c17000      557,017,000     556,459,984        -557,016   -0.1%   14.4%  Total medical expenses, capped
551           14   $1,000,000 under $1,500,000  c17000      180,241,000     180,060,757        -180,243   -0.1%  -24.8%  Total medical expenses, capped
549           15   $1,500,000 under $2,000,000  c17000       66,152,000      66,085,847         -66,153   -0.1%  -28.3%  Total medical expenses, capped
582           16   $2,000,000 under $5,000,000  c17000       51,442,000      51,493,442          51,442    0.1%   15.1%  Total medical expenses, capped
18            17  $5,000,000 under $10,000,000  c17000       14,940,000      12,294,032      -2,645,968  -17.7%  -62.9%  Total medical expenses, capped
720           18           $10,000,000 or more  c17000                0               0               0    nan%    nan%  Total medical expenses, capped

     common_stub                      incrange      pufvar      target        puf      diff   pdiff  ipdiff                                     column_description
37             0                   All returns  c17000_nnz  10,171,257  9,674,785  -496,472   -4.9%   -3.2%  Number of returns with total medical expenses, capped
6              1                  Under $5,000  c17000_nnz     212,297     63,341  -148,956  -70.2%  -96.9%  Number of returns with total medical expenses, capped
8              2          $5,000 under $10,000  c17000_nnz     306,402     95,202  -211,200  -68.9%  -95.3%  Number of returns with total medical expenses, capped
12             3         $10,000 under $15,000  c17000_nnz     447,636    337,759  -109,877  -24.5%  -53.7%  Number of returns with total medical expenses, capped
30             4         $15,000 under $20,000  c17000_nnz     448,125    417,072   -31,053   -6.9%  -23.8%  Number of returns with total medical expenses, capped
401            5         $20,000 under $25,000  c17000_nnz     516,835    516,318      -517   -0.1%  -25.5%  Number of returns with total medical expenses, capped
570            6         $25,000 under $30,000  c17000_nnz     537,846    537,308      -538   -0.1%    0.8%  Number of returns with total medical expenses, capped
478            7         $30,000 under $40,000  c17000_nnz   1,014,838  1,013,823    -1,015   -0.1%   -3.8%  Number of returns with total medical expenses, capped
234            8         $40,000 under $50,000  c17000_nnz     930,912    931,843       931    0.1%    9.9%  Number of returns with total medical expenses, capped
203            9         $50,000 under $75,000  c17000_nnz   2,172,724  2,174,897     2,173    0.1%    8.1%  Number of returns with total medical expenses, capped
174           10        $75,000 under $100,000  c17000_nnz   1,490,416  1,491,906     1,490    0.1%   16.2%  Number of returns with total medical expenses, capped
364           11       $100,000 under $200,000  c17000_nnz   1,821,297  1,823,118     1,821    0.1%    7.5%  Number of returns with total medical expenses, capped
496           12       $200,000 under $500,000  c17000_nnz     258,702    258,961       259    0.1%   14.7%  Number of returns with total medical expenses, capped
569           13     $500,000 under $1,000,000  c17000_nnz      10,654     10,665        11    0.1%   10.8%  Number of returns with total medical expenses, capped
518           14   $1,000,000 under $1,500,000  c17000_nnz       1,791      1,789        -2   -0.1%  -18.6%  Number of returns with total medical expenses, capped
652           15   $1,500,000 under $2,000,000  c17000_nnz         434        434        -0   -0.0%    5.8%  Number of returns with total medical expenses, capped
572           16   $2,000,000 under $5,000,000  c17000_nnz         317        317        -0   -0.1%   16.5%  Number of returns with total medical expenses, capped
40            17  $5,000,000 under $10,000,000  c17000_nnz          30         31         1    4.3%  -20.4%  Number of returns with total medical expenses, capped
721           18           $10,000,000 or more  c17000_nnz           0          0         0    nan%    nan%  Number of returns with total medical expenses, capped

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff    column_description
649            0                   All returns  c18300  624,820,806,000  625,067,025,148  246,219,148   0.0%    2.9%  Taxes paid deduction
566            1                  Under $5,000  c18300    1,187,308,000    1,186,120,681   -1,187,319  -0.1%  -85.9%  Taxes paid deduction
663            2          $5,000 under $10,000  c18300    1,380,137,000    1,379,807,898     -329,102  -0.0%  -87.9%  Taxes paid deduction
371            3         $10,000 under $15,000  c18300    2,237,396,000    2,235,158,582   -2,237,418  -0.1%  -41.8%  Taxes paid deduction
474            4         $15,000 under $20,000  c18300    2,600,280,000    2,597,679,694   -2,600,306  -0.1%  -25.5%  Taxes paid deduction
547            5         $20,000 under $25,000  c18300    3,165,743,000    3,168,908,773    3,165,773   0.1%   -8.8%  Taxes paid deduction
244            6         $25,000 under $30,000  c18300    3,795,312,000    3,799,107,350    3,795,350   0.1%   10.4%  Taxes paid deduction
461            7         $30,000 under $40,000  c18300    9,995,943,000    9,985,946,958   -9,996,042  -0.1%   -1.3%  Taxes paid deduction
201            8         $40,000 under $50,000  c18300   13,372,101,000   13,385,473,235   13,372,235   0.1%    7.0%  Taxes paid deduction
163            9         $50,000 under $75,000  c18300   43,745,198,000   43,788,943,642   43,745,642   0.1%   11.4%  Taxes paid deduction
182           10        $75,000 under $100,000  c18300   53,779,029,000   53,832,808,572   53,779,572   0.1%    6.6%  Taxes paid deduction
255           11       $100,000 under $200,000  c18300  173,508,491,000  173,682,001,226  173,510,226   0.1%   10.9%  Taxes paid deduction
262           12       $200,000 under $500,000  c18300  135,599,463,000  135,735,063,818  135,600,818   0.1%   10.4%  Taxes paid deduction
361           13     $500,000 under $1,000,000  c18300   52,780,559,000   52,727,777,915  -52,781,085  -0.1%    4.9%  Taxes paid deduction
319           14   $1,000,000 under $1,500,000  c18300   21,061,358,000   21,040,296,432  -21,061,568  -0.1%    0.8%  Taxes paid deduction
360           15   $1,500,000 under $2,000,000  c18300   12,159,703,000   12,147,543,176  -12,159,824  -0.1%    2.2%  Taxes paid deduction
314           16   $2,000,000 under $5,000,000  c18300   30,750,520,000   30,719,769,173  -30,750,827  -0.1%   -6.3%  Taxes paid deduction
697           17  $5,000,000 under $10,000,000  c18300   16,976,859,000   16,975,936,891     -922,109  -0.0%    1.5%  Taxes paid deduction
430           18           $10,000,000 or more  c18300   46,725,407,000   46,678,681,130  -46,725,870  -0.1%  -46.6%  Taxes paid deduction

     common_stub                      incrange      pufvar      target         puf     diff  pdiff  ipdiff                           column_description
592            0                   All returns  c18300_nnz  46,431,232  46,385,744  -45,488  -0.1%    1.2%  Number of returns with taxes paid deduction
94             1                  Under $5,000  c18300_nnz     252,607     252,860      253   0.1%  -64.9%  Number of returns with taxes paid deduction
707            2          $5,000 under $10,000  c18300_nnz     392,535     392,521      -14  -0.0%  -81.4%  Number of returns with taxes paid deduction
469            3         $10,000 under $15,000  c18300_nnz     628,196     627,568     -628  -0.1%  -34.0%  Number of returns with taxes paid deduction
485            4         $15,000 under $20,000  c18300_nnz     730,378     729,648     -730  -0.1%  -20.1%  Number of returns with taxes paid deduction
477            5         $20,000 under $25,000  c18300_nnz     893,381     892,488     -893  -0.1%  -16.6%  Number of returns with taxes paid deduction
413            6         $25,000 under $30,000  c18300_nnz   1,075,256   1,074,181   -1,075  -0.1%   -2.1%  Number of returns with taxes paid deduction
416            7         $30,000 under $40,000  c18300_nnz   2,429,959   2,427,529   -2,430  -0.1%   -4.6%  Number of returns with taxes paid deduction
352            8         $40,000 under $50,000  c18300_nnz   2,945,808   2,942,862   -2,946  -0.1%   -2.3%  Number of returns with taxes paid deduction
339            9         $50,000 under $75,000  c18300_nnz   7,676,815   7,669,138   -7,677  -0.1%    3.1%  Number of returns with taxes paid deduction
379           10        $75,000 under $100,000  c18300_nnz   7,122,807   7,115,684   -7,123  -0.1%    0.9%  Number of returns with taxes paid deduction
269           11       $100,000 under $200,000  c18300_nnz  15,093,063  15,077,970  -15,093  -0.1%    6.4%  Number of returns with taxes paid deduction
287           12       $200,000 under $500,000  c18300_nnz   5,799,775   5,793,975   -5,800  -0.1%    6.6%  Number of returns with taxes paid deduction
369           13     $500,000 under $1,000,000  c18300_nnz     938,552     937,613     -939  -0.1%    5.9%  Number of returns with taxes paid deduction
372           14   $1,000,000 under $1,500,000  c18300_nnz     202,165     201,963     -202  -0.1%    6.3%  Number of returns with taxes paid deduction
385           15   $1,500,000 under $2,000,000  c18300_nnz      81,921      81,839      -82  -0.1%   11.8%  Number of returns with taxes paid deduction
335           16   $2,000,000 under $5,000,000  c18300_nnz     118,517     118,398     -119  -0.1%    4.5%  Number of returns with taxes paid deduction
654           17  $5,000,000 under $10,000,000  c18300_nnz      29,894      29,885       -9  -0.0%   18.9%  Number of returns with taxes paid deduction
126           18           $10,000,000 or more  c18300_nnz      19,603      19,623       20   0.1%   -1.9%  Number of returns with taxes paid deduction

     common_stub                      incrange  pufvar           target              puf         diff  pdiff  ipdiff       column_description
603            0                   All returns  c19200  313,944,112,000  314,217,752,839  273,640,839   0.1%   15.1%  Interest paid deduction
462            1                  Under $5,000  c19200      905,316,000      904,410,675     -905,325  -0.1%  -95.4%  Interest paid deduction
655            2          $5,000 under $10,000  c19200    1,367,400,000    1,367,812,034      412,034   0.0%  -95.6%  Interest paid deduction
451            3         $10,000 under $15,000  c19200    2,112,627,000    2,110,514,352   -2,112,648  -0.1%  -44.4%  Interest paid deduction
442            4         $15,000 under $20,000  c19200    2,678,998,000    2,676,318,976   -2,679,024  -0.1%  -36.9%  Interest paid deduction
441            5         $20,000 under $25,000  c19200    2,935,335,000    2,932,399,636   -2,935,364  -0.1%  -13.2%  Interest paid deduction
519            6         $25,000 under $30,000  c19200    3,508,274,000    3,511,782,308    3,508,308   0.1%   13.3%  Interest paid deduction
138            7         $30,000 under $40,000  c19200    8,954,927,000    8,963,882,020    8,955,020   0.1%   16.3%  Interest paid deduction
221            8         $40,000 under $50,000  c19200   12,318,979,000   12,331,298,103   12,319,103   0.1%    5.8%  Interest paid deduction
190            9         $50,000 under $75,000  c19200   36,871,581,000   36,908,452,952   36,871,952   0.1%   16.8%  Interest paid deduction
147           10        $75,000 under $100,000  c19200   42,084,075,000   42,126,159,508   42,084,508   0.1%   12.7%  Interest paid deduction
245           11       $100,000 under $200,000  c19200  108,901,809,000  109,010,711,899  108,902,899   0.1%   22.3%  Interest paid deduction
247           12       $200,000 under $500,000  c19200   58,901,837,000   58,960,739,426   58,902,426   0.1%   25.0%  Interest paid deduction
178           13     $500,000 under $1,000,000  c19200   14,521,291,000   14,535,812,438   14,521,438   0.1%   19.3%  Interest paid deduction
274           14   $1,000,000 under $1,500,000  c19200    3,995,393,000    3,999,388,433    3,995,433   0.1%    9.9%  Interest paid deduction
169           15   $1,500,000 under $2,000,000  c19200    1,959,456,000    1,961,415,476    1,959,476   0.1%   14.8%  Interest paid deduction
373           16   $2,000,000 under $5,000,000  c19200    3,928,231,000    3,924,302,730   -3,928,270  -0.1%   -8.0%  Interest paid deduction
700           17  $5,000,000 under $10,000,000  c19200    1,862,252,000    1,862,158,266      -93,734  -0.0%  -15.1%  Interest paid deduction
377           18           $10,000,000 or more  c19200    6,136,330,000    6,130,193,609   -6,136,391  -0.1%  -69.0%  Interest paid deduction

     common_stub                      incrange      pufvar      target         puf    diff  pdiff  ipdiff                              column_description
597            0                   All returns  c19200_nnz  34,327,403  34,360,028  32,625   0.1%    7.5%  Number of returns with interest paid deduction
130            1                  Under $5,000  c19200_nnz     135,863     135,999     136   0.1%  -91.9%  Number of returns with interest paid deduction
606            2          $5,000 under $10,000  c19200_nnz     213,034     212,854    -180  -0.1%  -95.0%  Number of returns with interest paid deduction
512            3         $10,000 under $15,000  c19200_nnz     348,951     348,602    -349  -0.1%  -42.2%  Number of returns with interest paid deduction
160            4         $15,000 under $20,000  c19200_nnz     377,194     377,571     377   0.1%  -20.4%  Number of returns with interest paid deduction
170            5         $20,000 under $25,000  c19200_nnz     433,960     434,394     434   0.1%   -2.1%  Number of returns with interest paid deduction
223            6         $25,000 under $30,000  c19200_nnz     545,155     545,700     545   0.1%   15.7%  Number of returns with interest paid deduction
180            7         $30,000 under $40,000  c19200_nnz   1,420,101   1,421,521   1,420   0.1%    6.5%  Number of returns with interest paid deduction
231            8         $40,000 under $50,000  c19200_nnz   1,919,264   1,921,183   1,919   0.1%    3.1%  Number of returns with interest paid deduction
